mode,step,pair_id,loss,policy_energy,ref_energy,winner_improvement,loser_degradation,grad_norm,lora_param_norm,update_norm_proxy,timestep_index,sigma,step_time_sec,cuda_memory_gb,target_groups,rank,block_end,policy_trainable_params
winner_only,21,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.046189047396183014,0.046189047396183014,0.046169862151145935,-1.9185245037078857e-05,nan,0.03130242993724035,14.597702635287733,1.236052251840647e-05,53,0.9944344758987427,96.17774105072021,34.90950584411621,camera_conditioning,4,,6553600
winner_only,22,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.10519770532846451,0.10519770532846451,0.10556263476610184,0.0003649294376373291,nan,0.02086471837275103,14.597715368074699,1.2732786965230503e-05,205,0.9748619794845581,96.31107974052429,34.90950584411621,camera_conditioning,4,,6553600
winner_only,23,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.1724804788827896,0.1724804788827896,0.17285576462745667,0.0003752857446670532,nan,0.028439855390201017,14.597728723497587,1.3355422888494672e-05,333,0.9524489641189575,96.05816411972046,34.90950584411621,camera_conditioning,4,,6553600
winner_only,24,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.08850289136171341,0.08850289136171341,0.08859813958406448,9.524822235107422e-05,nan,0.02408652895931621,14.597742285201342,1.3561703754660925e-05,143,0.9835878014564514,96.5111014842987,34.90950584411621,camera_conditioning,4,,6553600
winner_only,25,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.14920301735401154,0.14920301735401154,0.14912278950214386,-8.022785186767578e-05,nan,0.03340626484979606,14.597756497084589,1.4211883247128299e-05,307,0.9575790762901306,96.3333306312561,34.90950584411621,camera_conditioning,4,,6553600
winner_only,26,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.1386801302433014,0.1386801302433014,0.1391259729862213,0.0004458427429199219,nan,0.04575911222514575,14.597771176778851,1.4679694261943155e-05,225,0.9717868566513062,96.46726393699646,34.90950584411621,camera_conditioning,4,,6553600
winner_only,27,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.131693497300148,0.131693497300148,0.13093255460262299,-0.0007609426975250244,nan,0.023893235142958675,14.597786467855052,1.5291076200796283e-05,229,0.971155047416687,96.12405943870544,34.90950584411621,camera_conditioning,4,,6553600
winner_only,28,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.08624530583620071,0.08624530583620071,0.08621058613061905,-3.471970558166504e-05,nan,0.03718360011019316,14.597801821852201,1.535399714924779e-05,147,0.9830586314201355,96.21890211105347,34.90950584411621,camera_conditioning,4,,6553600
winner_only,29,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.15551070868968964,0.15551070868968964,0.15497639775276184,-0.0005343109369277954,nan,0.1491322358146974,14.597817174779335,1.5352927134060224e-05,312,0.9566184878349304,96.41332244873047,34.90950584411621,camera_conditioning,4,,6553600
winner_only,30,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.11217264086008072,0.11217264086008072,0.11133172363042831,-0.0008409172296524048,nan,0.03633967460527298,14.597832960505293,1.578572595839489e-05,192,0.9767892360687256,96.1143388748169,34.90950584411621,camera_conditioning,4,,6553600
winner_only,31,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.07889929413795471,0.07889929413795471,0.07886701822280884,-3.2275915145874023e-05,nan,0.03405523229244058,14.597848567872441,1.5607367148007256e-05,62,0.9934335947036743,96.34647917747498,34.90950584411621,camera_conditioning,4,,6553600
winner_only,32,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.10832244157791138,0.10832244157791138,0.1079024150967598,-0.0004200264811515808,nan,0.036835631068580885,14.597864754122966,1.618625052479672e-05,214,0.9734951257705688,96.23987412452698,34.90950584411621,camera_conditioning,4,,6553600
winner_only,33,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.13619504868984222,0.13619504868984222,0.13734395802021027,0.001148909330368042,nan,0.06839416996240236,14.597881208270218,1.6454147251820928e-05,297,0.9594650268554688,96.29311180114746,34.90950584411621,camera_conditioning,4,,6553600
winner_only,34,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.10628937184810638,0.10628937184810638,0.10698021948337555,0.000690847635269165,nan,0.025556220923228283,14.597897880319017,1.6672048799293293e-05,202,0.9753116965293884,96.53105807304382,34.90950584411621,camera_conditioning,4,,6553600
winner_only,35,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.08555161207914352,0.08555161207914352,0.08505763858556747,-0.0004939734935760498,nan,0.021025357793023544,14.597914494504984,1.6614185966545847e-05,135,0.9846328496932983,98.43188858032227,34.90950584411621,camera_conditioning,4,,6553600
winner_only,36,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.05689631402492523,0.05689631402492523,0.05581344664096832,-0.0010828673839569092,nan,0.13566212474687642,14.597931187262873,1.669275788884761e-05,67,0.9928701519966125,96.69239211082458,34.90950584411621,camera_conditioning,4,,6553600
winner_only,37,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.05377906933426857,0.05377906933426857,0.053754664957523346,-2.4404376745224e-05,nan,0.006325185857652756,14.597947065649281,1.5878386408374467e-05,36,0.9962794184684753,96.78591322898865,34.90950584411621,camera_conditioning,4,,6553600
winner_only,38,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.07371515035629272,0.07371515035629272,0.07333850860595703,-0.00037664175033569336,nan,0.029556112089827277,14.597962814774196,1.5749124914421486e-05,124,0.9860423803329468,96.95362830162048,34.90950584411621,camera_conditioning,4,,6553600
winner_only,39,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.12930555641651154,0.12930555641651154,0.12976884841918945,0.0004632920026779175,nan,0.05940850678520995,14.597978856527144,1.6041752948225962e-05,227,0.9714716672897339,96.23425340652466,34.90950584411621,camera_conditioning,4,,6553600
winner_only,40,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.0723952203989029,0.0723952203989029,0.07265426963567734,0.0002590492367744446,nan,0.07421388700095063,14.597995484433948,1.6627906804345116e-05,80,0.9913793206214905,96.57431101799011,34.90950584411621,camera_conditioning,4,,6553600
winner_only,41,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.039475079625844955,0.039475079625844955,0.03933707997202873,-0.00013799965381622314,nan,0.022545151796332492,14.5980118657466,1.638131265124798e-05,31,0.996811032295227,96.2811632156372,34.90950584411621,camera_conditioning,4,,6553600
winner_only,42,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.1672252118587494,0.1672252118587494,0.1675008088350296,0.0002755969762802124,nan,0.03134210880997544,14.59802877422482,1.6908478221111523e-05,274,0.9636315703392029,96.38036608695984,34.90950584411621,camera_conditioning,4,,6553600
winner_only,43,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.08531555533409119,0.08531555533409119,0.08548527210950851,0.00016971677541732788,nan,0.015573171441086811,14.598045886757646,1.7112532825436233e-05,159,0.9814447164535522,96.31453061103821,34.90950584411621,camera_conditioning,4,,6553600
winner_only,44,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.12660276889801025,0.12660276889801025,0.12702356278896332,0.00042079389095306396,nan,0.025749066078395163,14.598063480579913,1.759382226751427e-05,245,0.9685696363449097,96.3790910243988,34.90950584411621,camera_conditioning,4,,6553600
winner_only,45,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.16904351115226746,0.16904351115226746,0.16955117881298065,0.0005076676607131958,nan,0.04469846903945381,14.598081949578834,1.8468998920440072e-05,306,0.9577697515487671,96.32156157493591,34.90950584411621,camera_conditioning,4,,6553600
winner_only,46,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.14757245779037476,0.14757245779037476,0.14724673330783844,-0.0003257244825363159,nan,0.0483368021298111,14.598100970054894,1.9020476059949942e-05,269,0.9645071625709534,96.30114555358887,34.90950584411621,camera_conditioning,4,,6553600
winner_only,47,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.17655444145202637,0.17655444145202637,0.17636311054229736,-0.0001913309097290039,nan,0.0678855409739887,14.598120511634301,1.954157940708967e-05,340,0.9510086178779602,96.28803396224976,34.90950584411621,camera_conditioning,4,,6553600
winner_only,48,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.055462997406721115,0.055462997406721115,0.055354028940200806,-0.00010896846652030945,nan,0.02535405892180957,14.59814011221004,1.960057573846541e-05,111,0.9876680374145508,96.25329971313477,34.90950584411621,camera_conditioning,4,,6553600
winner_only,49,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.16103370487689972,0.16103370487689972,0.15822327136993408,-0.002810433506965637,nan,0.09912850804592152,14.598160225963614,2.0113753574690918e-05,299,0.9590914845466614,96.4020631313324,34.90950584411621,camera_conditioning,4,,6553600
winner_only,50,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.10622692853212357,0.10622692853212357,0.1061839908361435,-4.293769598007202e-05,nan,0.027580520796972364,14.59818040870702,2.0182743405428027e-05,194,0.9764962196350098,96.25614142417908,34.90950584411621,camera_conditioning,4,,6553600
