mode,step,pair_id,loss,policy_energy,ref_energy,winner_improvement,loser_degradation,grad_norm,lora_param_norm,update_norm_proxy,timestep_index,sigma,step_time_sec,cuda_memory_gb,target_groups,rank,block_end,policy_trainable_params
winner_only,1,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.13987566530704498,0.13987566530704498,0.13987566530704498,0.0,nan,0.027251469850832908,20.652146833619927,1.4032172046540836e-07,223,0.972100555896759,96.84679174423218,35.00716209411621,camera_conditioning,8,,13107200
winner_only,2,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.15449532866477966,0.15449532866477966,0.15425196290016174,-0.00024336576461791992,nan,0.06682714625982414,20.6521537568713,6.92325137308103e-06,293,0.9602064490318298,96.31690788269043,35.00716209411621,camera_conditioning,8,,13107200
winner_only,3,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.08974730223417282,0.08974730223417282,0.08967152237892151,-7.577985525131226e-05,nan,0.043094216149345645,20.65216153351139,7.776640089218745e-06,164,0.9807601571083069,96.32075357437134,35.00716209411621,camera_conditioning,8,,13107200
winner_only,4,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.0975230410695076,0.0975230410695076,0.09733950346708298,-0.00018353760242462158,nan,0.01944635034039883,20.652171202754722,9.669243333121358e-06,146,0.9831913709640503,96.49332237243652,35.00716209411621,camera_conditioning,8,,13107200
winner_only,5,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.0986146479845047,0.0986146479845047,0.09795751422643661,-0.0006571337580680847,nan,0.033520693923923636,20.652182109647036,1.0906892313755634e-05,171,0.9797895550727844,96.29961848258972,35.00716209411621,camera_conditioning,8,,13107200
winner_only,6,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.1676148772239685,0.1676148772239685,0.16718654334545135,-0.0004283338785171509,nan,0.051914489928718284,20.65219426675396,1.2157106922927596e-05,340,0.9510086178779602,96.35564923286438,35.00716209411621,camera_conditioning,8,,13107200
winner_only,7,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.030478043481707573,0.030478043481707573,0.030509555712342262,3.151223063468933e-05,nan,0.009223657961034698,20.652205353650302,1.1086896343215358e-05,23,0.9976513981819153,96.06196713447571,35.00716209411621,camera_conditioning,8,,13107200
winner_only,8,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.06645840406417847,0.06645840406417847,0.06651219725608826,5.379319190979004e-05,nan,0.009538678284088144,20.65221609794731,1.0744297007647674e-05,51,0.9946545958518982,96.50157356262207,35.00716209411621,camera_conditioning,8,,13107200
winner_only,9,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.13188181817531586,0.13188181817531586,0.13107162714004517,-0.0008101910352706909,nan,0.052606154955005105,20.652228341542646,1.2243595335803548e-05,206,0.9747114777565002,96.30117750167847,35.00716209411621,camera_conditioning,8,,13107200
winner_only,10,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,0.008261267095804214,0.008261267095804214,0.008292852900922298,3.1585805118083954e-05,nan,0.0017086448456737438,20.652239432696764,1.1091154117792712e-05,6,0.999396800994873,96.4779417514801,35.00716209411621,camera_conditioning,8,,13107200
