row_index,manifest_kind,category,copy_source,destination_subdir,exists,file_type,size_bytes,sha256_status,copy_recommendation,copy_status,current_approved,review_priority,review_score,recommended_review_action,review_reason,safety_note
527,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_16s/PHY_GRAVITY_002_Seed_42,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
529,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_16s/PHY_GRAVITY_003_Seed_1024,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
528,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_16s/PHY_GRAVITY_003_Seed_2046,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
540,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_16s/PHY_GRAVITY_003_Seed_42,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
530,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_16s/PHY_GRAVITY_004_Seed_1024,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
538,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_16s/PHY_GRAVITY_004_Seed_2046,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
532,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_16s/PHY_GRAVITY_004_Seed_42,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
536,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_16s/PHY_GRAVITY_005_Seed_1024,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
533,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_16s/PHY_GRAVITY_005_Seed_2046,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
534,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_16s/PHY_GRAVITY_005_Seed_42,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
546,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_64s/PHY_GRAVITY_001_Seed_1024,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
550,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_64s/PHY_GRAVITY_001_Seed_2046,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
541,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_64s/PHY_GRAVITY_001_Seed_42,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
554,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_64s/PHY_GRAVITY_002_Seed_1024,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
552,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_64s/PHY_GRAVITY_002_Seed_2046,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
542,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_64s/PHY_GRAVITY_002_Seed_42,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
544,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_64s/PHY_GRAVITY_003_Seed_1024,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
543,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_64s/PHY_GRAVITY_003_Seed_2046,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
555,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_64s/PHY_GRAVITY_003_Seed_42,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
545,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_64s/PHY_GRAVITY_004_Seed_1024,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
553,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_64s/PHY_GRAVITY_004_Seed_2046,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
547,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_64s/PHY_GRAVITY_004_Seed_42,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
551,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_64s/PHY_GRAVITY_005_Seed_1024,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
548,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_64s/PHY_GRAVITY_005_Seed_2046,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
549,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_14B_64s/PHY_GRAVITY_005_Seed_42,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
561,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_1_3B_16s/PHY_GRAVITY_001_Seed_1024,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
565,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_1_3B_16s/PHY_GRAVITY_001_Seed_2046,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
556,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_1_3B_16s/PHY_GRAVITY_001_Seed_42,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
569,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_1_3B_16s/PHY_GRAVITY_002_Seed_1024,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
567,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_1_3B_16s/PHY_GRAVITY_002_Seed_2046,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
557,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_1_3B_16s/PHY_GRAVITY_002_Seed_42,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
559,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_1_3B_16s/PHY_GRAVITY_003_Seed_1024,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
558,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_1_3B_16s/PHY_GRAVITY_003_Seed_2046,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
570,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_1_3B_16s/PHY_GRAVITY_003_Seed_42,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
560,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_1_3B_16s/PHY_GRAVITY_004_Seed_1024,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
568,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_1_3B_16s/PHY_GRAVITY_004_Seed_2046,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
562,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_1_3B_16s/PHY_GRAVITY_004_Seed_42,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
566,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_1_3B_16s/PHY_GRAVITY_005_Seed_1024,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
563,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_1_3B_16s/PHY_GRAVITY_005_Seed_2046,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
564,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/AI_Eval_Frames/Wan2_1_1_3B_16s/PHY_GRAVITY_005_Seed_42,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,22,REVIEW_IF_NEEDED,"data candidate; PhysEditWorld schema keywords: gravity,frames; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate",keep approved=false until explicit review
579,data,physeditworld_or_gravity_candidate,/home/nvme03/SZQ-WAM/repos/FastWAM/checkpoints/ActionDiT_linear_interp_Wan22_alphascale_1024hdim.pt,data,True,file,2042025883,DEFERRED_GT256MB_TO_AVOID_IO_STORM,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,medium,20,REVIEW_IF_NEEDED,data candidate; PhysEditWorld schema keywords: action; file can be byte-counted/hash-reviewed; category=physeditworld_or_gravity_candidate,keep approved=false until explicit review
636,data,physeditworld_or_gravity_candidate,/home/nvme03/.cache/torch/hub/facebookresearch_vjepa2_main/evals/action_anticipation_frozen,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,17,REVIEW_IF_NEEDED,data candidate; PhysEditWorld schema keywords: action; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate,keep approved=false until explicit review
576,data,physeditworld_or_gravity_candidate,/home/nvme03/SZQ-WAM/archive/exp1_v2_20260701_exp1v2_action,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,17,REVIEW_IF_NEEDED,data candidate; PhysEditWorld schema keywords: action; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate,keep approved=false until explicit review
632,data,physeditworld_or_gravity_candidate,/home/nvme03/envs/worldmodel_phys/lib/python3.10/site-packages/sklearn/feature_extraction,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,17,REVIEW_IF_NEEDED,data candidate; PhysEditWorld schema keywords: action; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate,keep approved=false until explicit review
623,data,physeditworld_or_gravity_candidate,/home/nvme03/ubuntu_home_redirect/.cache/ov/ogn_generated/1.79.2/omni.graph.action_nodes-1.50.4,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,17,REVIEW_IF_NEEDED,data candidate; PhysEditWorld schema keywords: action; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate,keep approved=false until explicit review
624,data,physeditworld_or_gravity_candidate,/home/nvme03/ubuntu_home_redirect/.cache/ov/ogn_generated/1.79.2/omni.graph.action_nodes-1.50.4/omni.graph.action_nodes,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,17,REVIEW_IF_NEEDED,data candidate; PhysEditWorld schema keywords: action; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate,keep approved=false until explicit review
620,data,physeditworld_or_gravity_candidate,/home/nvme03/ubuntu_home_redirect/.cache/uv/archive-v0/lr1dzzQ7AqRpzvwsk3bw4/sklearn/feature_extraction,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,17,REVIEW_IF_NEEDED,data candidate; PhysEditWorld schema keywords: action; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate,keep approved=false until explicit review
605,data,physeditworld_or_gravity_candidate,/home/nvme03/ubuntu_home_redirect/.vscode-server/extensions/ms-python.vscode-python-envs-1.30.0-linux-x64/.github/actions,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,17,REVIEW_IF_NEEDED,data candidate; PhysEditWorld schema keywords: action; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate,keep approved=false until explicit review
523,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/results/ECCV_Rebuttal_256p/PHY_GRAVITY_001_Seed1024,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,17,REVIEW_IF_NEEDED,data candidate; PhysEditWorld schema keywords: gravity; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate,keep approved=false until explicit review
522,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/results/ECCV_Rebuttal_256p/PHY_GRAVITY_001_Seed2046,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,17,REVIEW_IF_NEEDED,data candidate; PhysEditWorld schema keywords: gravity; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate,keep approved=false until explicit review
517,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/results/ECCV_Rebuttal_256p/PHY_GRAVITY_001_Seed42,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,17,REVIEW_IF_NEEDED,data candidate; PhysEditWorld schema keywords: gravity; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate,keep approved=false until explicit review
518,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/results/ECCV_Rebuttal_256p/PHY_GRAVITY_002_Seed1024,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,17,REVIEW_IF_NEEDED,data candidate; PhysEditWorld schema keywords: gravity; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate,keep approved=false until explicit review
520,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/results/ECCV_Rebuttal_256p/PHY_GRAVITY_002_Seed2046,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,17,REVIEW_IF_NEEDED,data candidate; PhysEditWorld schema keywords: gravity; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate,keep approved=false until explicit review
519,data,physeditworld_or_gravity_candidate,/home/nvme03/workspace/Wan2.2/results/ECCV_Rebuttal_256p/PHY_GRAVITY_002_Seed42,data,True,dir,4096,PENDING_LARGE_OR_DIR,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_DIR,false,medium,17,REVIEW_IF_NEEDED,data candidate; PhysEditWorld schema keywords: gravity; directory requires recursive human review before approval; hash pending because directory/large asset; category=physeditworld_or_gravity_candidate,keep approved=false until explicit review
