step,pair_id,scope,objective,used_window_frames,timestep,actual_sigma,actual_sigma_bin,pair_weight,win_gap,lose_gap,g_w,g_l,g_l_clip,loser_dominance,health_flags,E_ref_winner_cached,E_ref_loser_cached,Delta_ref,E_policy_winner_pre,E_policy_loser_pre,Delta_policy_pre,E_policy_winner_post,E_policy_loser_post,Delta_policy_post,winner_improvement_pre,winner_improvement_post,loser_degradation_pre,loser_degradation_post,reference_relative_margin_pre,reference_relative_margin_post,winner_contribution_ratio_pre,winner_contribution_ratio_post,u_raw_pre,u_raw_post,u_clipped,lambda_loser,lambda_winner_anchor,lambda_pref,dpo_loss,objective_loss,grad_norm,update_norm,lora_param_norm,lr,allocated_gb,reserved_gb,max_allocated_gb,step_time,finite,status,error_reason,winner_contribution_ratio
50,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.001345992088317871,-0.001151740550994873,-0.0018571813139656454,-0.0015770759281458176,-0.0015770759281458176,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7241286039352417,0.7297430634498596,0.00561445951461792,0.7240771651268005,0.7297255396842957,0.005648374557495117,0.001294553279876709,0.001345992088317871,-0.0011342167854309082,-0.001151740550994873,0.00016033649444580078,0.00019425153732299805,1.0,1.0,0.00016033649444580078,0.00019425153732299805,0.00019425153732299805,0.0,1.0,0.005,-0.0002084970474243164,0.7239068746566772,0.3804820173114292,0.002878340292944519,14.612876786881712,1e-06,34.96790599822998,56.896484375,56.570502281188965,94.03150582313538,True,PASS,,0.9999946155251078
51,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0013715028762817383,-0.0011538863182067871,-0.0017435029364726937,-0.0014783093911556907,-0.0014783093911556907,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.786180853843689,0.779981791973114,-0.006199061870574951,0.7859508395195007,0.779967725276947,-0.005983114242553711,0.0011414885520935059,0.0013715028762817383,-0.001139819622039795,-0.0011538863182067871,1.6689300537109375e-06,0.00021761655807495117,1.0,1.0,1.6689300537109375e-06,0.00021761655807495117,0.00021761655807495117,0.0,1.0,0.005,-1.4901161193847656e-05,0.7860828638076782,0.32477907413063406,0.0028740337522920353,14.612931622405375,1e-06,34.967875480651855,56.916015625,56.570502281188965,92.95809268951416,True,PASS,,0.999994264453225
52,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0014850497245788574,-0.001246035099029541,-0.0018990915476945367,-0.0015261853387078402,-0.0015261853387078402,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7813735604286194,0.8158726692199707,0.03449910879135132,0.7812367081642151,0.815814733505249,0.034578025341033936,0.0013481974601745605,0.0014850497245788574,-0.0011880993843078613,-0.001246035099029541,0.00016009807586669922,0.0002390146255493164,1.0,1.0,0.00016009807586669922,0.0002390146255493164,0.0002390146255493164,0.0,1.0,0.005,-0.00022971630096435547,0.7810010313987732,0.3478922971758785,0.002894389095399398,14.612987428190394,1e-06,34.967875480651855,56.896484375,56.570502281188965,92.97920393943787,True,PASS,,0.9999947343521404
53,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0013082623481750488,-0.0015175342559814453,-0.001779334272038327,-0.0020468828096310344,-0.0020468828096310344,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.734689474105835,0.7407411932945251,0.0060517191886901855,0.7345998883247375,0.7406294345855713,0.00602954626083374,0.0012186765670776367,0.0013082623481750488,-0.0014057755470275879,-0.0015175342559814453,-0.00018709897994995117,-0.00020927190780639648,1.0,1.0,-0.00018709897994995117,-0.00020927190780639648,-0.00020927190780639648,0.0,1.0,0.005,8.797645568847656e-05,0.7347277402877808,0.3852350196453759,0.0029133175088279844,14.613044117968123,1e-06,34.96790599822998,56.916015625,56.570502281188965,93.19753336906433,True,PASS,,0.9999943799521221
54,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0016337037086486816,-0.0014874935150146484,-0.0022546096632912764,-0.0020372903598191282,-0.0020372903598191282,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7239353060722351,0.7295213341712952,0.005586028099060059,0.7237894535064697,0.7293897867202759,0.005600333213806152,0.0014878511428833008,0.0016337037086486816,-0.0013559460639953613,-0.0014874935150146484,0.00013190507888793945,0.0001462101936340332,1.0,1.0,0.00013190507888793945,0.0001462101936340332,0.0001462101936340332,0.0,1.0,0.005,-5.829334259033203e-05,0.7239073514938354,0.3888962372932668,0.002926047688382314,14.61310168466784,1e-06,34.96790599822998,56.896484375,56.570502281188965,93.73408150672913,True,PASS,,0.9999955646621189
55,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0014532208442687988,-0.001423954963684082,-0.0018474817241770933,-0.0018246255277399224,-0.0018246255277399224,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7859384417533875,0.7797103524208069,-0.006228089332580566,0.7858691215515137,0.7796976566314697,-0.006171464920043945,0.0013839006423950195,0.0014532208442687988,-0.0014112591743469238,-0.001423954963684082,-2.7358531951904297e-05,2.9265880584716797e-05,1.0,1.0,-2.7358531951904297e-05,2.9265880584716797e-05,2.9265880584716797e-05,0.0,1.0,0.005,2.1517276763916016e-05,0.7859535217285156,0.33211486279743774,0.002920747496159324,14.61315968849771,1e-06,34.967875480651855,56.916015625,56.570502281188965,92.69824314117432,True,PASS,,0.9999945872558621
56,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.001642465591430664,-0.0014563202857971191,-0.0021006075858363933,-0.00178397951901067,-0.00178397951901067,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7811408042907715,0.8156073689460754,0.034466564655303955,0.7810792922973633,0.8156044483184814,0.034525156021118164,0.001580953598022461,0.001642465591430664,-0.001453399658203125,-0.0014563202857971191,0.00012755393981933594,0.00018614530563354492,1.0,1.0,0.00012755393981933594,0.00018614530563354492,0.00018614530563354492,0.0,1.0,0.005,-0.0003185868263244629,0.7807735204696655,0.35564459324699477,0.002940515241563412,14.613218569611394,1e-06,34.967875480651855,56.896484375,56.570502281188965,93.61543154716492,True,PASS,,0.9999952394952478
57,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0014284253120422363,-0.0017786026000976562,-0.0019429237213505564,-0.002399440177574393,-0.002399440177574393,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7345048785209656,0.7404401898384094,0.005935311317443848,0.7344797253608704,0.7403683662414551,0.005888640880584717,0.0014032721519470215,0.0014284253120422363,-0.0017067790031433105,-0.0017786026000976562,-0.00030350685119628906,-0.0003501772880554199,1.0,1.0,-0.00030350685119628906,-0.0003501772880554199,-0.0003501772880554199,0.0,1.0,0.005,0.00021576881408691406,0.7347280383110046,0.3936637105043489,0.002958999023537305,14.613278525534303,1e-06,34.96790599822998,56.916015625,56.570502281188965,94.41465187072754,True,PASS,,0.9999948531440419
58,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.001847386360168457,-0.0015677213668823242,-0.002549880886508433,-0.0021472895191266663,-0.0021472895191266663,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7236011624336243,0.729354202747345,0.005753040313720703,0.72357577085495,0.7293095588684082,0.005733788013458252,0.0018219947814941406,0.001847386360168457,-0.0015230774879455566,-0.0015677213668823242,0.000298917293548584,0.0002796649932861328,1.0,1.0,0.000298917293548584,0.0002796649932861328,0.0002796649932861328,0.0,1.0,0.005,-1.2278556823730469e-05,0.7238337993621826,0.3968185216079545,0.002971205877375587,14.613339220190618,1e-06,34.96790599822998,56.896484375,56.570502281188965,93.47268319129944,True,PASS,,0.9999960782635631
59,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0017670392990112305,-0.0016016364097595215,-0.0022468880844167954,-0.0020525365530384295,-0.0020525365530384295,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7858038544654846,0.7796487212181091,-0.006155133247375488,0.7855553030967712,0.7795199751853943,-0.006035327911376953,0.0015184879302978516,0.0017670392990112305,-0.0014728903770446777,-0.0016016364097595215,4.559755325317383e-05,0.00016540288925170898,1.0,1.0,4.559755325317383e-05,0.00016540288925170898,0.00016540288925170898,0.0,1.0,0.005,-3.069639205932617e-05,0.7857368588447571,0.3393825288164642,0.0029647797285825336,14.613400437015507,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.48290252685547,True,PASS,,0.999995549419856
60,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0019301176071166992,-0.0015134811401367188,-0.002468950461364434,-0.0018540660136122148,-0.0018540660136122148,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7808278203010559,0.8155092597007751,0.03468143939971924,0.7807916402816772,0.8155472874641418,0.0347556471824646,0.0018939375877380371,0.0019301176071166992,-0.001551508903503418,-0.0015134811401367188,0.00034242868423461914,0.00041663646697998047,1.0,1.0,0.00034242868423461914,0.00041663646697998047,0.00041663646697998047,0.0,1.0,0.005,-0.0002734661102294922,0.7806706428527832,0.3636638645113582,0.002984460294232255,14.61346253018104,1e-06,34.967875480651855,56.896484375,56.570502281188965,92.99075150489807,True,PASS,,0.9999959497123764
61,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0017934441566467285,-0.001940310001373291,-0.002440023314304243,-0.002617878820662163,-0.002617878820662163,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7342569828033447,0.740319550037384,0.006062567234039307,0.7341147065162659,0.7402066588401794,0.006091952323913574,0.001651167869567871,0.0017934441566467285,-0.0018274188041687012,-0.001940310001373291,-0.00017625093460083008,-0.0001468658447265625,1.0,1.0,-0.00017625093460083008,-0.0001468658447265625,-0.0001468658447265625,0.0,1.0,0.005,0.00014078617095947266,0.7344127297401428,0.4024435111752855,0.003002482832288764,14.613525733139104,1e-06,34.96790599822998,56.916015625,56.570502281188965,94.07383751869202,True,PASS,,0.9999959016953001
62,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0020755529403686523,-0.0017960071563720703,-0.0028652625893123293,-0.002460354828127211,-0.002460354828127211,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7235010862350464,0.7290922999382019,0.005591213703155518,0.7233476042747498,0.7290812730789185,0.005733668804168701,0.0019220709800720215,0.0020755529403686523,-0.001784980297088623,-0.0017960071563720703,0.00013709068298339844,0.00027954578399658203,1.0,1.0,0.00013709068298339844,0.00027954578399658203,0.00027954578399658203,0.0,1.0,0.005,-0.00032210350036621094,0.7230497598648071,0.4059952253197757,0.0030135819712108045,14.613589637376739,1e-06,34.96790599822998,56.896484375,56.570502281188965,92.75869226455688,True,PASS,,0.9999965099306651
63,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0017985701560974121,-0.001827538013458252,-0.0022870271928600856,-0.0023423743339596637,-0.0023423743339596637,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.785474956035614,0.779297947883606,-0.006177008152008057,0.7855237722396851,0.7792940735816956,-0.006229698657989502,0.001847386360168457,0.0017985701560974121,-0.0018236637115478516,-0.001827538013458252,2.372264862060547e-05,-2.8967857360839844e-05,1.0,1.0,2.372264862060547e-05,-2.8967857360839844e-05,-2.8967857360839844e-05,0.0,1.0,0.005,-0.00023943185806274414,0.7851738929748535,0.3470620207963758,0.003006322213828104,14.613654002548786,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.83065509796143,True,PASS,,0.9999956275306623
64,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.002090156078338623,-0.0018355250358581543,-0.002673940966716441,-0.002249024709359058,-0.002249024709359058,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7806599140167236,0.8151509165763855,0.034491002559661865,0.7806316018104553,0.8152252435684204,0.03459364175796509,0.0020618438720703125,0.002090156078338623,-0.0019098520278930664,-0.0018355250358581543,0.0001519918441772461,0.00025463104248046875,1.0,1.0,0.0001519918441772461,0.00025463104248046875,0.00025463104248046875,0.0,1.0,0.005,-0.0002542734146118164,0.7803153395652771,0.3716358994927073,0.0030254751325540902,14.613719460651087,1e-06,34.967875480651855,56.896484375,56.570502281188965,93.83426237106323,True,PASS,,0.9999962602156418
65,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.001893162727355957,-0.0019639134407043457,-0.0025758676744861873,-0.0026497669630710322,-0.0026497669630710322,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7339869737625122,0.7400442361831665,0.006057262420654297,0.7340149879455566,0.7401830554008484,0.006168067455291748,0.0019211769104003906,0.001893162727355957,-0.0021027326583862305,-0.0019639134407043457,-0.00018155574798583984,-7.075071334838867e-05,1.0,1.0,-0.00018155574798583984,-7.075071334838867e-05,-7.075071334838867e-05,0.0,1.0,0.005,0.00018280744552612305,0.7343074083328247,0.4113649156478846,0.0030433506495255707,14.613785901586988,1e-06,34.96790599822998,56.916015625,56.570502281188965,92.65469169616699,True,PASS,,0.9999961178280712
66,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0021176934242248535,-0.001940310001373291,-0.0029235218695996632,-0.0026582986387136778,-0.0026582986387136778,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7232418656349182,0.7288662195205688,0.005624353885650635,0.7233054637908936,0.7289369702339172,0.005631506443023682,0.0021812915802001953,0.0021176934242248535,-0.0020110607147216797,-0.001940310001373291,0.00017023086547851562,0.0001773834228515625,1.0,1.0,0.00017023086547851562,0.0001773834228515625,0.0001773834228515625,0.0,1.0,0.005,-0.0001767277717590332,0.723131537437439,0.41548128833702863,0.0030541041569881345,14.61385311728329,1e-06,34.96790599822998,56.896484375,56.570502281188965,93.11145567893982,True,PASS,,0.9999965794797369
67,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.002057313919067383,-0.0021009445190429688,-0.002616471561062507,-0.002693274569640862,-0.002693274569640862,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.785223662853241,0.7791253328323364,-0.006098330020904541,0.7852650284767151,0.7790206670761108,-0.006244361400604248,0.002098679542541504,0.002057313919067383,-0.001996278762817383,-0.0021009445190429688,0.0001024007797241211,-4.363059997558594e-05,1.0,1.0,0.0001024007797241211,-4.363059997558594e-05,-4.363059997558594e-05,0.0,1.0,0.005,7.343292236328125e-05,0.7854264974594116,0.3546695499630333,0.0030458451631697114,14.613920776302754,1e-06,34.967875480651855,56.916015625,56.570502281188965,94.08298850059509,True,PASS,,0.9999961780735822
68,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.002298295497894287,-0.0020825862884521484,-0.0029406060228000194,-0.0025521295213495557,-0.0025521295213495557,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7804234623908997,0.8149747252464294,0.034551262855529785,0.7804234623908997,0.8149781823158264,0.03455471992492676,0.002298295497894287,0.002298295497894287,-0.002086043357849121,-0.0020825862884521484,0.00021225214004516602,0.00021570920944213867,1.0,1.0,0.00021225214004516602,0.00021570920944213867,0.00021570920944213867,0.0,1.0,0.005,-0.0002046823501586914,0.7802614569664001,0.38011253081548924,0.003064663788878989,14.613989476534169,1e-06,34.967875480651855,56.896484375,56.570502281188965,93.53153681755066,True,PASS,,0.9999965993519989
69,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.002105534076690674,-0.00222855806350708,-0.0028652378895125557,-0.003007370314049675,-0.003007370314049675,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7338703274726868,0.7397823929786682,0.005912065505981445,0.7338026165962219,0.7399184107780457,0.0061157941818237305,0.00203782320022583,0.002105534076690674,-0.0023645758628845215,-0.00222855806350708,-0.0003267526626586914,-0.00012302398681640625,1.0,1.0,-0.0003267526626586914,-0.00012302398681640625,-0.00012302398681640625,0.0,1.0,0.005,0.00020188093185424805,0.7340007424354553,0.420383825733291,0.0030820811788240666,14.614059158373824,1e-06,34.96790599822998,56.916015625,56.570502281188965,93.61366581916809,True,PASS,,0.9999965099005791
70,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0023685693740844727,-0.0022736787796020508,-0.0032704285041178205,-0.003115738775808525,-0.003115738775808525,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7230823636054993,0.7287331223487854,0.005650758743286133,0.7230545878410339,0.7286036014556885,0.005549013614654541,0.0023407936096191406,0.0023685693740844727,-0.002144157886505127,-0.0022736787796020508,0.00019663572311401367,9.489059448242188e-05,1.0,1.0,0.00019663572311401367,9.489059448242188e-05,9.489059448242188e-05,0.0,1.0,0.005,-0.00013071298599243164,0.7229748964309692,0.42372716077544603,0.003092417086828578,14.614129703333942,1e-06,34.96790599822998,56.896484375,56.570502281188965,93.23276829719543,True,PASS,,0.9999969423060585
71,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0023529529571533203,-0.0022664666175842285,-0.0029930255767440244,-0.002905771735022621,-0.002905771735022621,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7850377559661865,0.7789855599403381,-0.006052196025848389,0.7849693894386292,0.7788551449775696,-0.00611424446105957,0.0022845864295959473,0.0023529529571533203,-0.002136051654815674,-0.0022664666175842285,0.00014853477478027344,8.64863395690918e-05,1.0,1.0,0.00014853477478027344,8.64863395690918e-05,8.64863395690918e-05,0.0,1.0,0.005,2.676248550415039e-05,0.7851858139038086,0.3626950117751529,0.0030835156901226524,14.614200658162998,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.02733039855957,True,PASS,,0.9999966589104127
72,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0025019049644470215,-0.0022930502891540527,-0.003201536195762124,-0.00281040782008019,-0.00281040782008019,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7801462411880493,0.8149006366729736,0.034754395484924316,0.7802198529243469,0.8147677183151245,0.03454786539077759,0.002575516700744629,0.0025019049644470215,-0.0021601319313049316,-0.0022930502891540527,0.00041538476943969727,0.00020885467529296875,1.0,1.0,0.00041538476943969727,0.00020885467529296875,0.00020885467529296875,0.0,1.0,0.005,-0.0003750324249267578,0.7797181606292725,0.388408429664381,0.0031021363353688747,14.614272748831354,1e-06,34.967875480651855,56.896484375,56.570502281188965,93.53615379333496,True,PASS,,0.9999968765092275
73,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.002385854721069336,-0.0025523900985717773,-0.0032473218322997153,-0.0034451252214442864,-0.0034451252214442864,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7335876226425171,0.7396908402442932,0.006103217601776123,0.7335222959518433,0.739594578742981,0.006072282791137695,0.002320528030395508,0.002385854721069336,-0.0024561285972595215,-0.0025523900985717773,-0.00013560056686401367,-0.0001665353775024414,1.0,1.0,-0.00013560056686401367,-0.0001665353775024414,-0.0001665353775024414,0.0,1.0,0.005,9.804964065551758e-05,0.733633279800415,0.4296641723123824,0.0031192170758027257,14.614345840844138,1e-06,34.96790599822998,56.916015625,56.570502281188965,93.70605897903442,True,PASS,,0.9999969205487717
74,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.002665877342224121,-0.002550840377807617,-0.0036816963528008505,-0.003496212223242585,-0.003496212223242585,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7229173183441162,0.7284766435623169,0.005559325218200684,0.7227572798728943,0.7283264398574829,0.005569159984588623,0.0025058388710021973,0.002665877342224121,-0.002400636672973633,-0.002550840377807617,0.00010520219802856445,0.0001150369644165039,1.0,1.0,0.00010520219802856445,0.0001150369644165039,0.0001150369644165039,0.0,1.0,0.005,-0.00012218952178955078,0.722683846950531,0.43360964772648936,0.0031287686008358994,14.614419748220103,1e-06,34.96790599822998,56.896484375,56.570502281188965,94.35460066795349,True,PASS,,0.9999972838681194
75,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0025978684425354004,-0.002447068691253662,-0.0033050806722768502,-0.003137680087800681,-0.003137680087800681,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7848989963531494,0.7787591814994812,-0.006139814853668213,0.7847244739532471,0.7786745429039001,-0.006049931049346924,0.0024233460426330566,0.0025978684425354004,-0.0023624300956726074,-0.002447068691253662,6.091594696044922e-05,0.00015079975128173828,1.0,1.0,6.091594696044922e-05,0.00015079975128173828,0.00015079975128173828,0.0,1.0,0.005,-2.9921531677246094e-05,0.7848395109176636,0.37052023483809227,0.0031189617840811125,14.61449402730845,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.03610873222351,True,PASS,,0.9999969743643998
76,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0028790831565856934,-0.0024826526641845703,-0.003685078602512829,-0.003043142172202179,-0.003043142172202179,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7799855470657349,0.8146461844444275,0.03466063737869263,0.7798426747322083,0.814578115940094,0.03473544120788574,0.002736210823059082,0.0028790831565856934,-0.0024145841598510742,-0.0024826526641845703,0.0003216266632080078,0.00039643049240112305,1.0,1.0,0.0003216266632080078,0.00039643049240112305,0.00039643049240112305,0.0,1.0,0.005,-0.0004897117614746094,0.7793275117874146,0.396810066091213,0.0031371883311565136,14.61456951345786,1e-06,34.967875480651855,56.896484375,56.570502281188965,92.68838095664978,True,PASS,,0.9999972863610408
77,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.002592146396636963,-0.002841472625732422,-0.003528595745154219,-0.0038360678305196256,-0.0038360678305196256,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7332455515861511,0.7394037842750549,0.006158232688903809,0.7333160042762756,0.7393054962158203,0.005989491939544678,0.0026625990867614746,0.002592146396636963,-0.0027431845664978027,-0.002841472625732422,-8.058547973632812e-05,-0.000249326229095459,1.0,1.0,-8.058547973632812e-05,-0.000249326229095459,-0.000249326229095459,0.0,1.0,0.005,0.00036007165908813477,0.7337382435798645,0.4390354070017215,0.003154043253809846,14.614646053126442,1e-06,34.96790599822998,56.916015625,56.570502281188965,93.5290298461914,True,PASS,,0.9999971660194643
78,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00290757417678833,-0.0026265382766723633,-0.004016161684123651,-0.0036001516489572237,-0.0036001516489572237,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7225040793418884,0.7281670570373535,0.005662977695465088,0.7225155830383301,0.7282507419586182,0.005735158920288086,0.0029190778732299805,0.00290757417678833,-0.0027102231979370117,-0.0026265382766723633,0.00020885467529296875,0.0002810359001159668,1.0,1.0,0.00020885467529296875,0.0002810359001159668,0.0002810359001159668,0.0,1.0,0.005,-0.00015908479690551758,0.722429096698761,0.44317553227556483,0.0031631224763797425,14.61472332770947,1e-06,34.96790599822998,56.896484375,56.570502281188965,93.82151889801025,True,PASS,,0.9999975100666041
79,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0028253793716430664,-0.0027366280555725098,-0.0035950473046985204,-0.003509611101380988,-0.003509611101380988,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7846032381057739,0.7786141633987427,-0.00598907470703125,0.7844969630241394,0.7783849835395813,-0.0061119794845581055,0.002719104290008545,0.0028253793716430664,-0.002507448196411133,-0.0027366280555725098,0.0002116560935974121,8.875131607055664e-05,1.0,1.0,0.0002116560935974121,8.875131607055664e-05,8.875131607055664e-05,0.0,1.0,0.005,2.7418136596679688e-06,0.7846485376358032,0.37861718288383045,0.0031525715053625798,14.614801074495539,1e-06,34.967875480651855,56.916015625,56.570502281188965,92.24648070335388,True,PASS,,0.9999972184031707
