step,pair_id,scope,objective,used_window_frames,timestep,actual_sigma,actual_sigma_bin,pair_weight,win_gap,lose_gap,g_w,g_l,g_l_clip,loser_dominance,health_flags,E_ref_winner_cached,E_ref_loser_cached,Delta_ref,E_policy_winner_pre,E_policy_loser_pre,Delta_policy_pre,E_policy_winner_post,E_policy_loser_post,Delta_policy_post,winner_improvement_pre,winner_improvement_post,loser_degradation_pre,loser_degradation_post,reference_relative_margin_pre,reference_relative_margin_post,winner_contribution_ratio_pre,winner_contribution_ratio_post,u_raw_pre,u_raw_post,u_clipped,lambda_loser,lambda_winner_anchor,lambda_pref,dpo_loss,objective_loss,grad_norm,update_norm,lora_param_norm,lr,allocated_gb,reserved_gb,max_allocated_gb,step_time,finite,status,error_reason
10,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0002301931381225586,-4.756450653076172e-05,-0.0003173729196887298,-6.508076656688746e-05,-6.508076656688746e-05,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7252405285835266,0.7307934165000916,0.005552887916564941,0.7251929640769958,0.7308297157287598,0.005636751651763916,0.00018262863159179688,0.0002301931381225586,-8.386373519897461e-05,-4.756450653076172e-05,9.876489639282227e-05,0.00018262863159179688,1.0,1.0,9.876489639282227e-05,0.00018262863159179688,0.00018262863159179688,0.0,1.0,0.005,0.599399209022522,0.7282374501228333,0.6294731738488852,0.0023750845379288256,14.611261313879945,1e-06,34.96790647506714,56.896484375,56.57050275802612,93.09442663192749,True,PASS,
11,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00014978647232055664,-0.00018519163131713867,-0.0001902660606009472,-0.00023711235571560366,-0.00023711235571560366,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7870844602584839,0.780984103679657,-0.006100356578826904,0.7871725559234619,0.7809364199638367,-0.006236135959625244,0.00023788213729858398,0.00014978647232055664,-0.00013750791549682617,-0.00018519163131713867,0.00010037422180175781,-3.540515899658203e-05,1.0,1.0,0.00010037422180175781,-3.540515899658203e-05,-3.540515899658203e-05,0.0,1.0,0.005,0.6494935154914856,0.790424108505249,0.5276753151955701,0.0023707049666445005,14.611289647878415,1e-06,34.967875957489014,56.916015625,56.57050275802612,92.65214371681213,True,PASS,
12,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00034117698669433594,-0.0001437067985534668,-0.000435980420299284,-0.00017589809909346682,-0.00017589809909346682,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7824757099151611,0.8170684576034546,0.03459274768829346,0.7823805809020996,0.8169170618057251,0.03453648090362549,0.0002460479736328125,0.00034117698669433594,7.68899917602539e-06,-0.0001437067985534668,0.0002537369728088379,0.00019747018814086914,0.9696969696969697,1.0,0.0002537369728088379,0.00019747018814086914,0.00019747018814086914,0.0,1.0,0.005,0.5978375673294067,0.7854752540588379,0.5429230368079899,0.0023799182920941856,14.61131854932383,1e-06,34.967875957489014,56.896484375,56.57050275802612,93.63517785072327,True,PASS,
13,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0001061558723449707,-0.0002818107604980469,-0.0001442619274087293,-0.0003797957644348537,-0.0003797957644348537,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7359445691108704,0.7419037222862244,0.005959153175354004,0.7358019948005676,0.7418651580810547,0.0060631632804870605,-3.641843795776367e-05,0.0001061558723449707,-0.00024324655532836914,-0.0002818107604980469,-0.0002796649932861328,-0.00017565488815307617,0.0,1.0,-0.0002796649932861328,-0.00017565488815307617,-0.00017565488815307617,0.0,1.0,0.005,0.8356361389160156,0.7400857210159302,0.7529884400597451,0.0024171236906755894,14.611348240276792,1e-06,34.96790647506714,56.916015625,56.57050275802612,93.13626003265381,True,PASS,
14,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00029206275939941406,2.1338462829589844e-05,-0.00040269125954145647,2.9195258390451634e-05,2.9195258390451634e-05,0.06759937432234132,WINNER_IMPROVES;LOSER_DEGRADES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.725028932094574,0.7306746244430542,0.005645692348480225,0.725131094455719,0.7308986186981201,0.005767524242401123,0.0003942251205444336,0.00029206275939941406,-0.00020265579223632812,2.1338462829589844e-05,0.00019156932830810547,0.0003134012222290039,1.0,0.9319132750095093,0.00019156932830810547,0.0003134012222290039,0.0003134012222290039,0.0,1.0,0.005,0.5946440696716309,0.7281192541122437,0.640711264579914,0.0024268067735443285,14.611378494666727,1e-06,34.96790647506714,56.896484375,56.57050275802612,93.75927972793579,True,PASS,
15,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00020080804824829102,-0.00016427040100097656,-0.0002550844139350375,-0.00021032278709080248,-0.00021032278709080248,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7870426774024963,0.7809046506881714,-0.006138026714324951,0.7871215343475342,0.7809573411941528,-0.006164193153381348,0.0002796649932861328,0.00020080804824829102,-0.00021696090698242188,-0.00016427040100097656,6.270408630371094e-05,3.653764724731445e-05,1.0,1.0,6.270408630371094e-05,3.653764724731445e-05,3.653764724731445e-05,0.0,1.0,0.005,0.7501891255378723,0.7909672856330872,0.5809955080024135,0.0024312542979454247,14.61140915777564,1e-06,34.967875957489014,56.916015625,56.57050275802612,93.121084690094,True,PASS,
16,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0003396272659301758,-3.0994415283203125e-06,-0.00043399964617563596,-3.793411075655531e-06,-3.793411075655531e-06,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7823758125305176,0.817073404788971,0.03469759225845337,0.7823821306228638,0.8170576691627502,0.034675538539886475,0.0003459453582763672,0.0003396272659301758,1.2636184692382812e-05,-3.0994415283203125e-06,0.00035858154296875,0.00033652782440185547,0.9647606382978723,1.0,0.00035858154296875,0.00033652782440185547,0.00033652782440185547,0.0,1.0,0.005,0.583734929561615,0.7853356599807739,0.5471730132374132,0.002436061570368695,14.61144042141026,1e-06,34.967875957489014,56.896484375,56.57050275802612,94.5706250667572,True,PASS,
17,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0002186894416809082,-0.0002548098564147949,-0.00029721363849677764,-0.0003434004544852868,-0.0003434004544852868,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7358312010765076,0.7419472932815552,0.006116092205047607,0.7356894612312317,0.7418921589851379,0.00620269775390625,7.69495964050293e-05,0.0002186894416809082,-0.0001996755599975586,-0.0002548098564147949,-0.0001227259635925293,-3.612041473388672e-05,1.0,1.0,-0.0001227259635925293,-3.612041473388672e-05,-3.612041473388672e-05,0.0,1.0,0.005,0.7804855108261108,0.7396560311317444,0.7422215852719426,0.0024703168339763755,14.611472398711069,1e-06,34.96790647506714,56.916015625,56.57050275802612,92.77232503890991,True,PASS,
18,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0003661513328552246,-0.00018644332885742188,-0.0005048691390608968,-0.0002551277975084038,-0.0002551277975084038,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.725031852722168,0.7306230068206787,0.005591154098510742,0.7250570058822632,0.7306908369064331,0.005633831024169922,0.00039130449295043945,0.0003661513328552246,-0.0002542734146118164,-0.00018644332885742188,0.00013703107833862305,0.00017970800399780273,1.0,1.0,0.00013703107833862305,0.00017970800399780273,0.00017970800399780273,0.0,1.0,0.005,0.5210047364234924,0.7275664210319519,0.6065754116696039,0.0024694163309955663,14.611504910902505,1e-06,34.96790647506714,56.896484375,56.57050275802612,93.7949869632721,True,PASS,
19,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0002186894416809082,-0.00022399425506591797,-0.00027780212084306397,-0.00028680089154340825,-0.00028680089154340825,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.787114679813385,0.7808968424797058,-0.006217837333679199,0.7871036529541016,0.7808976173400879,-0.006206035614013672,0.00020766258239746094,0.0002186894416809082,-0.00022476911544799805,-0.00022399425506591797,-1.710653305053711e-05,-5.304813385009766e-06,1.0,1.0,-1.710653305053711e-05,-5.304813385009766e-06,-5.304813385009766e-06,0.0,1.0,0.005,0.6675173044204712,0.7903609871864319,0.5583183613933773,0.0024680850248530737,14.61153779615255,1e-06,34.967875957489014,56.916015625,56.57050275802612,93.9703357219696,True,PASS,
20,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0003122687339782715,-0.0002276897430419922,-0.0003990320105375065,-0.000278708120582033,-0.000278708120582033,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7822664976119995,0.8167581558227539,0.034491658210754395,0.7824094891548157,0.8168330788612366,0.0344235897064209,0.0004552602767944336,0.0003122687339782715,-0.0003026127815246582,-0.0002276897430419922,0.0001526474952697754,8.45789909362793e-05,1.0,1.0,0.0001526474952697754,8.45789909362793e-05,8.45789909362793e-05,0.0,1.0,0.005,0.6144378185272217,0.7854639887809753,0.5742691395041489,0.0024794970265525906,14.611571302908814,1e-06,34.967875957489014,56.896484375,56.57050275802612,94.06606435775757,True,PASS,
21,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0002511143684387207,-0.000420987606048584,-0.0003412888123279099,-0.0005674173272687981,-0.0005674173272687981,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7357269525527954,0.74180006980896,0.006073117256164551,0.7356570363044739,0.7417259812355042,0.0060689449310302734,0.0001811981201171875,0.0002511143684387207,-0.00034689903259277344,-0.000420987606048584,-0.00016570091247558594,-0.00016987323760986328,1.0,1.0,-0.00016570091247558594,-0.00016987323760986328,-0.00016987323760986328,0.0,1.0,0.005,0.8290920257568359,0.7399292588233948,0.7815420469583451,0.0025218302299909482,14.611605813897038,1e-06,34.96790647506714,56.916015625,56.57050275802612,94.54804873466492,True,PASS,
22,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00041985511779785156,-0.00041604042053222656,-0.0005789402434570585,-0.000569396372394869,-0.000569396372394869,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7249858379364014,0.7306123971939087,0.005626559257507324,0.7250033020973206,0.7304612398147583,0.005457937717437744,0.000437319278717041,0.00041985511779785156,-0.00026488304138183594,-0.00041604042053222656,0.00017243623733520508,3.814697265625e-06,1.0,1.0,0.00017243623733520508,3.814697265625e-06,3.814697265625e-06,0.0,1.0,0.005,0.5714904069900513,0.727807879447937,0.6532140696585718,0.0025279419407733404,14.611640736881558,1e-06,34.96790647506714,56.896484375,56.57050275802612,92.88967251777649,True,PASS,
23,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.000273287296295166,-0.0003679990768432617,-0.00034717004641101343,-0.000471227244352466,-0.000471227244352466,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7870056629180908,0.7807268500328064,-0.006278812885284424,0.7870490550994873,0.7807536125183105,-0.006295442581176758,0.0003166794776916504,0.000273287296295166,-0.0003947615623474121,-0.0003679990768432617,-7.808208465576172e-05,-9.47117805480957e-05,1.0,1.0,-7.808208465576172e-05,-9.47117805480957e-05,-9.47117805480957e-05,0.0,1.0,0.005,0.6260069608688354,0.7900747060775757,0.5506046501749636,0.002520443530767684,14.611676042973421,1e-06,34.967875957489014,56.916015625,56.57050275802612,93.63437294960022,True,PASS,
24,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0005049705505371094,-0.00030112266540527344,-0.0006453551331452456,-0.0003686117059724978,-0.0003686117059724978,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7823199033737183,0.8168082237243652,0.03448832035064697,0.7822167873382568,0.8167596459388733,0.034542858600616455,0.0004018545150756836,0.0005049705505371094,-0.0002525448799133301,-0.00030112266540527344,0.00014930963516235352,0.00020384788513183594,1.0,1.0,0.00014930963516235352,0.00020384788513183594,0.00020384788513183594,0.0,1.0,0.005,0.5605776309967041,0.7851063013076782,0.5581505121015081,0.0025244425844307646,14.611711890257334,1e-06,34.967875957489014,56.896484375,56.57050275802612,93.0866162776947,True,PASS,
25,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0003369450569152832,-0.00036603212356567383,-0.0004579677679943519,-0.0004933287185780085,-0.0004933287185780085,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7356250286102295,0.7416549921035767,0.006029963493347168,0.7355712056159973,0.7417809367179871,0.006209731101989746,0.00028312206268310547,0.0003369450569152832,-0.0004919767379760742,-0.00036603212356567383,-0.00020885467529296875,-2.9087066650390625e-05,1.0,1.0,-0.00020885467529296875,-2.9087066650390625e-05,-2.9087066650390625e-05,0.0,1.0,0.005,0.7834135890007019,0.7395383715629578,0.7754997096780822,0.0025663078904153277,14.611748778232498,1e-06,34.96790647506714,56.916015625,56.57050275802612,93.36252093315125,True,PASS,
26,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0006253719329833984,-0.0004169344902038574,-0.0008624506029347011,-0.0005706203527484329,-0.0005706203527484329,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7248548269271851,0.7305376529693604,0.005682826042175293,0.724797785282135,0.7304603457450867,0.00566256046295166,0.0005683302879333496,0.0006253719329833984,-0.0003396272659301758,-0.0004169344902038574,0.00022870302200317383,0.00020843744277954102,1.0,1.0,0.00022870302200317383,0.00020843744277954102,0.00020843744277954102,0.0,1.0,0.005,0.6024354100227356,0.7279728651046753,0.6876573505860137,0.0025788147214808555,14.611786214470008,1e-06,34.96790647506714,56.896484375,56.57050275802612,93.58004474639893,True,PASS,
27,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0005089044570922852,-0.0005120635032653809,-0.0006465826832905997,-0.0006557639730520769,-0.0006557639730520769,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7868922352790833,0.7806854844093323,-0.0062067508697509766,0.7868134379386902,0.7806095480918884,-0.006203889846801758,0.00043010711669921875,0.0005089044570922852,-0.0004361271858215332,-0.0005120635032653809,-6.020069122314453e-06,-3.159046173095703e-06,1.0,1.0,-6.020069122314453e-06,-3.159046173095703e-06,-3.159046173095703e-06,0.0,1.0,0.005,0.6504737734794617,0.7901095151901245,0.5742233340561042,0.002574478310860165,14.611824159373276,1e-06,34.967875957489014,56.916015625,56.57050275802612,93.31266593933105,True,PASS,
28,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0005573034286499023,-0.0003962516784667969,-0.0007122606623921826,-0.00048508973313417914,-0.00048508973313417914,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.782118022441864,0.816652238368988,0.03453421592712402,0.782164454460144,0.8166645169258118,0.034500062465667725,0.0006037354469299316,0.0005573034286499023,-0.00040853023529052734,-0.0003962516784667969,0.0001952052116394043,0.00016105175018310547,1.0,1.0,0.0001952052116394043,0.00016105175018310547,0.00016105175018310547,0.0,1.0,0.005,0.5794421434402466,0.785065233707428,0.5808731383438617,0.002581311738453316,14.611862569921735,1e-06,34.967875957489014,56.896484375,56.57050275802612,93.73366403579712,True,PASS,
