step,pair_id,scope,objective,used_window_frames,timestep,actual_sigma,actual_sigma_bin,pair_weight,win_gap,lose_gap,g_w,g_l,g_l_clip,loser_dominance,health_flags,E_ref_winner_cached,E_ref_loser_cached,Delta_ref,E_policy_winner_pre,E_policy_loser_pre,Delta_policy_pre,E_policy_winner_post,E_policy_loser_post,Delta_policy_post,winner_improvement_pre,winner_improvement_post,loser_degradation_pre,loser_degradation_post,reference_relative_margin_pre,reference_relative_margin_post,winner_contribution_ratio_pre,winner_contribution_ratio_post,u_raw_pre,u_raw_post,u_clipped,lambda_loser,lambda_winner_anchor,lambda_pref,dpo_loss,objective_loss,grad_norm,update_norm,lora_param_norm,lr,allocated_gb,reserved_gb,max_allocated_gb,step_time,finite,status,error_reason
10,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00033724308013916016,-3.814697265625e-05,-0.0004649996173439276,-5.2194764717247176e-05,-5.2194764717247176e-05,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7252107858657837,0.7307605743408203,0.005549788475036621,0.7250859141349792,0.7308391332626343,0.005753219127655029,0.0002123713493347168,0.00033724308013916016,-0.00011670589447021484,-3.814697265625e-05,9.566545486450195e-05,0.00029909610748291016,1.0,1.0,9.566545486450195e-05,0.00029909610748291016,0.00029909610748291016,0.0,1.0,0.005,0.6931459903717041,0.7286438345909119,0.1531940671016975,0.00230956206347554,14.61125332112792,1e-06,34.96790552139282,56.896484375,56.57050180435181,92.5025384426117,True,PASS,
11,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00016301870346069336,-0.0002065896987915039,-0.00020707602442582515,-0.00026451325522265905,-0.00026451325522265905,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7872043251991272,0.7809887528419495,-0.006215572357177734,0.7871593236923218,0.7809150218963623,-0.006244301795959473,0.00011801719665527344,0.00016301870346069336,-0.0001328587532043457,-0.0002065896987915039,-1.4841556549072266e-05,-4.357099533081055e-05,1.0,1.0,-1.4841556549072266e-05,-4.357099533081055e-05,-4.357099533081055e-05,0.0,1.0,0.005,0.6931456327438354,0.7906191349029541,0.13078458213176278,0.0023070109764475313,14.611280890494971,1e-06,34.9678750038147,56.916015625,56.57050180435181,93.29455161094666,True,PASS,
12,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00020515918731689453,-0.00016158819198608398,-0.00026214433732282914,-0.00019778721091939238,-0.00019778721091939238,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7825453877449036,0.8169531226158142,0.034407734870910645,0.782516598701477,0.8168991804122925,0.03438258171081543,0.00017637014389038086,0.00020515918731689453,-0.00010764598846435547,-0.00016158819198608398,6.872415542602539e-05,4.357099533081055e-05,1.0,1.0,6.872415542602539e-05,4.357099533081055e-05,4.357099533081055e-05,0.0,1.0,0.005,0.693145215511322,0.7860356569290161,0.14008575268146722,0.002323052168064426,14.611309043732058,1e-06,34.9678750038147,56.896484375,56.57050180435181,93.30011868476868,True,PASS,
13,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-2.6226043701171875e-06,-0.0003139972686767578,-3.5637721979869005e-06,-0.0004231826328370112,-0.0004231826328370112,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7359298467636108,0.7419268488883972,0.005997002124786377,0.7359055280685425,0.741832971572876,0.005927443504333496,-2.1696090698242188e-05,2.6226043701171875e-06,-0.00022011995315551758,-0.0003139972686767578,-0.00024181604385375977,-0.0003113746643066406,0.0,1.0,-0.00024181604385375977,-0.0003113746643066406,-0.0003113746643066406,0.0,1.0,0.005,0.6931514739990234,0.7393261790275574,0.15528141940137585,0.002339623171557876,14.611337839112972,1e-06,34.96790552139282,56.916015625,56.57050180435181,93.14786839485168,True,PASS,
14,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00025957822799682617,-0.00012195110321044922,-0.00035789411375462924,-0.00016686970589348341,-0.00016686970589348341,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7251641154289246,0.730620265007019,0.005456149578094482,0.7251635789871216,0.7307553291320801,0.005591750144958496,0.00025904178619384766,0.00025957822799682617,-0.0002570152282714844,-0.00012195110321044922,2.0265579223632812e-06,0.00013762712478637695,1.0,1.0,2.0265579223632812e-06,0.00013762712478637695,0.00013762712478637695,0.0,1.0,0.005,0.6931434869766235,0.7287229895591736,0.15654460537136836,0.0023526179491537183,14.611367118339441,1e-06,34.96790552139282,56.896484375,56.57050180435181,93.98428416252136,True,PASS,
15,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00025409460067749023,-0.0002683401107788086,-0.0003227847031593901,-0.0003435908130017336,-0.0003435908130017336,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7871484756469727,0.7809674143791199,-0.006181061267852783,0.787068247795105,0.780853271484375,-0.0062149763107299805,0.00017386674880981445,0.00025409460067749023,-0.00015419721603393555,-0.0002683401107788086,1.9669532775878906e-05,-1.424551010131836e-05,1.0,1.0,1.9669532775878906e-05,-1.424551010131836e-05,-1.424551010131836e-05,0.0,1.0,0.005,0.6931461691856384,0.7906267642974854,0.13348672262043407,0.0023524381702054505,14.611396793322552,1e-06,34.9678750038147,56.916015625,56.57050180435181,94.40157866477966,True,PASS,
16,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0003198981285095215,-4.178285598754883e-05,-0.0004087832108199791,-5.1139309906929105e-05,-5.1139309906929105e-05,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7823750972747803,0.8169359564781189,0.03456085920333862,0.7824018597602844,0.817018985748291,0.03461712598800659,0.0003466606140136719,0.0003198981285095215,-0.00012481212615966797,-4.178285598754883e-05,0.0002218484878540039,0.00027811527252197266,1.0,1.0,0.0002218484878540039,0.00027811527252197266,0.00027811527252197266,0.0,1.0,0.005,0.6931398510932922,0.7858397960662842,0.14299626708546787,0.002370163555833156,14.611427013672285,1e-06,34.9678750038147,56.896484375,56.57050180435181,93.55871033668518,True,PASS,
17,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-1.8656253814697266e-05,-0.00026160478591918945,-2.5351655676858357e-05,-0.0003525594143796708,-0.0003525594143796708,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7357804179191589,0.7418931722640991,0.0061127543449401855,0.7358894944190979,0.7418853640556335,0.0059958696365356445,0.0001277327537536621,1.8656253814697266e-05,-0.0002537965774536133,-0.00026160478591918945,-0.00012606382369995117,-0.0002429485321044922,1.0,1.0,-0.00012606382369995117,-0.0002429485321044922,-0.0002429485321044922,0.0,1.0,0.005,0.6931552290916443,0.73940110206604,0.15851864648808403,0.002388220790396615,14.611457945039225,1e-06,34.96790552139282,56.916015625,56.57050180435181,92.29967546463013,True,PASS,
18,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0003935694694519043,-0.00019794702529907227,-0.0005426849996340787,-0.000270871510524731,-0.000270871510524731,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7251051664352417,0.7306930422782898,0.005587875843048096,0.7250295877456665,0.7306793332099915,0.005649745464324951,0.000317990779876709,0.0003935694694519043,-0.00018423795700073242,-0.00019794702529907227,0.00013375282287597656,0.00019562244415283203,1.0,1.0,0.00013375282287597656,0.00019562244415283203,0.00019562244415283203,0.0,1.0,0.005,0.693146288394928,0.7285599708557129,0.15974380472859348,0.0024022656933606534,14.611489493711582,1e-06,34.96790552139282,56.896484375,56.57050180435181,92.94676995277405,True,PASS,
19,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00028628110885620117,-0.00026994943618774414,-0.0003636797157560765,-0.0003456517982156534,-0.0003456517982156534,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7869448661804199,0.7807878851890564,-0.006156980991363525,0.7870360612869263,0.7808516621589661,-0.006184399127960205,0.00037747621536254883,0.00028628110885620117,-0.0003337264060974121,-0.00026994943618774414,4.374980926513672e-05,1.633167266845703e-05,1.0,1.0,4.374980926513672e-05,1.633167266845703e-05,1.633167266845703e-05,0.0,1.0,0.005,0.6931458115577698,0.7904989719390869,0.13636304548591155,0.0024030175186047294,14.611521408265325,1e-06,34.9678750038147,56.916015625,56.57050180435181,93.80206513404846,True,PASS,
20,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00043636560440063477,-0.00029778480529785156,-0.0005576531839923725,-0.00036452500401226154,-0.00036452500401226154,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7823341488838196,0.8169267177581787,0.03459256887435913,0.7822853922843933,0.8167629837989807,0.0344775915145874,0.00038760900497436523,0.00043636560440063477,-0.00013405084609985352,-0.00029778480529785156,0.0002535581588745117,0.0001385807991027832,1.0,1.0,0.0002535581588745117,0.0001385807991027832,0.0001385807991027832,0.0,1.0,0.005,0.6931461095809937,0.7859532833099365,0.14596603264882163,0.0024222652356107044,14.611553986699093,1e-06,34.9678750038147,56.896484375,56.57050180435181,92.44270873069763,True,PASS,
21,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00021773576736450195,-0.00032901763916015625,-0.0002959173392624008,-0.00044343048231539495,-0.00044343048231539495,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7357555031776428,0.741875410079956,0.006119906902313232,0.7356904149055481,0.7418179512023926,0.006127536296844482,0.0001526474952697754,0.00021773576736450195,-0.0002715587615966797,-0.00032901763916015625,-0.0001189112663269043,-0.0001112818717956543,1.0,1.0,-0.0001189112663269043,-0.0001112818717956543,-0.0001112818717956543,0.0,1.0,0.005,0.693152129650116,0.7391831278800964,0.1618580634976213,0.002441366456190205,14.611587248489373,1e-06,34.96790552139282,56.916015625,56.57050180435181,93.15147662162781,True,PASS,
22,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00041919946670532227,-0.0002848505973815918,-0.000578035901662822,-0.00038981389099774637,-0.00038981389099774637,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7250081300735474,0.730592668056488,0.005584537982940674,0.7250039577484131,0.7305924296379089,0.00558847188949585,0.0004150271415710449,0.00041919946670532227,-0.00028461217880249023,-0.0002848505973815918,0.0001304149627685547,0.00013434886932373047,1.0,1.0,0.0001304149627685547,0.00013434886932373047,0.00013434886932373047,0.0,1.0,0.005,0.693145215511322,0.7285492420196533,0.16325889225653034,0.0024561096949117507,14.61162107941438,1e-06,34.96790552139282,56.896484375,56.57050180435181,93.34824705123901,True,PASS,
23,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.000372469425201416,-0.00037974119186401367,-0.00047319570755797996,-0.0004862668201936682,-0.0004862668201936682,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7869224548339844,0.7808470726013184,-0.006075382232666016,0.786949872970581,0.7807418704032898,-0.00620800256729126,0.0003998875617980957,0.000372469425201416,-0.0002745389938354492,-0.00037974119186401367,0.00012534856796264648,-7.271766662597656e-06,1.0,1.0,0.00012534856796264648,-7.271766662597656e-06,-7.271766662597656e-06,0.0,1.0,0.005,0.6931442618370056,0.7904075384140015,0.13925217272570187,0.002457366701265736,14.611655426963557,1e-06,34.9678750038147,56.916015625,56.57050180435181,93.67611026763916,True,PASS,
24,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0004119873046875,-0.0003248453140258789,-0.0005264907466001248,-0.0003976569617769122,-0.0003976569617769122,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7823157906532288,0.8167933225631714,0.03447753190994263,0.7823097705841064,0.8167359232902527,0.03442615270614624,0.00040596723556518555,0.0004119873046875,-0.00026744604110717773,-0.0003248453140258789,0.0001385211944580078,8.71419906616211e-05,1.0,1.0,0.0001385211944580078,8.71419906616211e-05,8.71419906616211e-05,0.0,1.0,0.005,0.693141758441925,0.7857668399810791,0.14916301954963912,0.002477542752816447,14.611690415305759,1e-06,34.9678750038147,56.896484375,56.57050180435181,93.09935545921326,True,PASS,
25,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00028890371322631836,-0.0004506111145019531,-0.0003926582861814045,-0.0006073567393699522,-0.0006073567393699522,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7356462478637695,0.7417416572570801,0.006095409393310547,0.7356192469596863,0.7416963577270508,0.006077110767364502,0.0002619028091430664,0.00028890371322631836,-0.00040531158447265625,-0.0004506111145019531,-0.00014340877532958984,-0.00016170740127563477,1.0,1.0,-0.00014340877532958984,-0.00016170740127563477,-0.00016170740127563477,0.0,1.0,0.005,0.6931505799293518,0.7390532493591309,0.1652385993515491,0.0024974218974352933,14.61172613394365,1e-06,34.96790552139282,56.916015625,56.57050180435181,93.56909966468811,True,PASS,
26,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0005074143409729004,-0.00026983022689819336,-0.0006997183274160759,-0.00036925493737671494,-0.00036925493737671494,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7248597741127014,0.7305077910423279,0.005648016929626465,0.7249157428741455,0.7306074500083923,0.005691707134246826,0.0005633831024169922,0.0005074143409729004,-0.0003694891929626465,-0.00026983022689819336,0.0001938939094543457,0.00023758411407470703,1.0,1.0,0.0001938939094543457,0.00023758411407470703,0.00023758411407470703,0.0,1.0,0.005,0.6931442618370056,0.7284168601036072,0.16679760180919276,0.0025124741980096592,14.611762517980997,1e-06,34.96790552139282,56.896484375,56.57050180435181,95.31485319137573,True,PASS,
27,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0004298686981201172,-0.0004527568817138672,-0.0005461372856470541,-0.0005797921019063189,-0.0005797921019063189,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7868756055831909,0.7805935740470886,-0.006282031536102295,0.7868924736976624,0.7806688547134399,-0.006223618984222412,0.00044673681259155273,0.0004298686981201172,-0.0005280375480651855,-0.0004527568817138672,-8.130073547363281e-05,-2.288818359375e-05,1.0,1.0,-8.130073547363281e-05,-2.288818359375e-05,-2.288818359375e-05,0.0,1.0,0.005,0.6931461691856384,0.7903430461883545,0.14227681510496196,0.002513517376622209,14.61179927840603,1e-06,34.9678750038147,56.916015625,56.57050180435181,93.17266607284546,True,PASS,
28,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0005519986152648926,-0.00039762258529663086,-0.0007054784629482697,-0.0004867684003656757,-0.0004867684003656757,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7821308970451355,0.816771924495697,0.03464102745056152,0.782169759273529,0.8166631460189819,0.03449338674545288,0.0005908608436584473,0.0005519986152648926,-0.00028884410858154297,-0.00039762258529663086,0.0003020167350769043,0.00015437602996826172,1.0,1.0,0.0003020167350769043,0.00015437602996826172,0.00015437602996826172,0.0,1.0,0.005,0.6931400895118713,0.785469651222229,0.1523391724085811,0.002534304285147739,14.611836888988462,1e-06,34.9678750038147,56.896484375,56.57050180435181,93.57144355773926,True,PASS,
