step,pair_id,scope,objective,used_window_frames,timestep,actual_sigma,actual_sigma_bin,pair_weight,win_gap,lose_gap,g_w,g_l,g_l_clip,loser_dominance,health_flags,E_ref_winner_cached,E_ref_loser_cached,Delta_ref,E_policy_winner_pre,E_policy_loser_pre,Delta_policy_pre,E_policy_winner_post,E_policy_loser_post,Delta_policy_post,winner_improvement_pre,winner_improvement_post,loser_degradation_pre,loser_degradation_post,reference_relative_margin_pre,reference_relative_margin_post,winner_contribution_ratio_pre,winner_contribution_ratio_post,u_raw_pre,u_raw_post,u_clipped,lambda_loser,lambda_winner_anchor,lambda_pref,dpo_loss,objective_loss,grad_norm,update_norm,lora_param_norm,lr,allocated_gb,reserved_gb,max_allocated_gb,step_time,finite,status,error_reason
0,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,5.173683166503906e-05,4.9591064453125e-05,6.609643936859458e-05,6.069262025677685e-05,6.069262025677685e-05,1.0,WINNER_WORSE;LOSER_DEGRADES;LOSER_DOMINANT;CONFLICT,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7825325131416321,0.8171221613883972,0.03458964824676514,0.782773494720459,0.8171103596687317,0.034336864948272705,0.00018924474716186523,-5.173683166503906e-05,6.139278411865234e-05,4.9591064453125e-05,0.0002506375312805176,-2.1457672119140625e-06,0.7550535077288941,0.0,0.0002506375312805176,-2.1457672119140625e-06,-2.1457672119140625e-06,0.0,1.0,0.005,0.5861852169036865,0.7855142951011658,0.5047741471695405,0.0025066385970023224,14.611002237224643,1e-06,34.967875957489014,56.896484375,56.52164316177368,94.81892967224121,True,PASS,
1,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,5.2094459533691406e-05,-6.23464584350586e-05,7.078684343788344e-05,-8.401176474101329e-05,-8.401176474101329e-05,0.0,WINNER_WORSE,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7360405325889587,0.7420527338981628,0.0060122013092041016,0.7359602451324463,0.7420846223831177,0.006124377250671387,-0.00013238191604614258,-5.2094459533691406e-05,-9.423494338989258e-05,-6.23464584350586e-05,-0.00022661685943603516,-0.00011444091796875,0.0,0.0,-0.00022661685943603516,-0.00011444091796875,-0.00011444091796875,0.0,1.0,0.005,0.7818170189857483,0.7398709654808044,0.6839914698158424,0.0023679333605082123,14.611026314847908,1e-06,34.96790647506714,56.896484375,56.57050275802612,92.23190689086914,True,PASS,
2,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0002964138984680176,-2.110004425048828e-05,-0.00040869176358324924,-2.8869892541271263e-05,-2.8869892541271263e-05,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7253658175468445,0.7308317422866821,0.0054659247398376465,0.7251267433166504,0.73085618019104,0.0057294368743896484,5.733966827392578e-05,0.0002964138984680176,-4.553794860839844e-05,-2.110004425048828e-05,1.1801719665527344e-05,0.0002753138542175293,1.0,1.0,1.1801719665527344e-05,0.0002753138542175293,0.0002753138542175293,0.0,1.0,0.005,0.5725495219230652,0.7281109094619751,0.5897629256608011,0.002348970060014899,14.61105079473631,1e-06,34.96790647506714,56.896484375,56.57050275802612,92.54884457588196,True,PASS,
3,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-7.772445678710938e-05,-0.00010639429092407227,-9.872486571989689e-05,-0.00013621635154886948,-0.00013621635154886948,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7871230244636536,0.7809585928916931,-0.006164431571960449,0.7872446179389954,0.7810152173042297,-0.006229400634765625,0.00019931793212890625,7.772445678710938e-05,-0.00016301870346069336,-0.00010639429092407227,3.629922866821289e-05,-2.866983413696289e-05,1.0,1.0,3.629922866821289e-05,-2.866983413696289e-05,-2.866983413696289e-05,0.0,1.0,0.005,0.7045966386795044,0.7908438444137573,0.5287105936129654,0.002315060222269794,14.611075534606709,1e-06,34.967875957489014,56.916015625,56.57050275802612,92.44542932510376,True,PASS,
4,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00013107061386108398,-3.522634506225586e-05,-0.00016746894576570633,-4.31144235189739e-05,-4.31144235189739e-05,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7825980186462402,0.8170509338378906,0.03445291519165039,0.7825906872749329,0.8170255422592163,0.03443485498428345,0.00012373924255371094,0.00013107061386108398,-9.834766387939453e-06,-3.522634506225586e-05,0.00011390447616577148,9.584426879882812e-05,1.0,1.0,0.00011390447616577148,9.584426879882812e-05,9.584426879882812e-05,0.0,1.0,0.005,0.5723541378974915,0.7854811549186707,0.5085135365760873,0.0023167644367480017,14.611100553756964,1e-06,34.967875957489014,56.896484375,56.57050275802612,92.27924513816833,True,PASS,
5,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-4.678964614868164e-05,-9.709596633911133e-05,-6.358284385796375e-05,-0.00013083974098326804,-0.00013083974098326804,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7360230684280396,0.742094874382019,0.006071805953979492,0.7358613610267639,0.7420498728752136,0.006188511848449707,-0.00011491775512695312,4.678964614868164e-05,-5.2094459533691406e-05,-9.709596633911133e-05,-0.00016701221466064453,-5.030632019042969e-05,0.0,1.0,-0.00016701221466064453,-5.030632019042969e-05,-5.030632019042969e-05,0.0,1.0,0.005,0.7412854433059692,0.7395779490470886,0.6789392437311991,0.002339343673552854,14.611126341522667,1e-06,34.96790647506714,56.916015625,56.57050275802612,91.88960123062134,True,PASS,
6,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-8.612871170043945e-05,-5.704164505004883e-05,-0.00011873597230211166,-7.804849302110363e-05,-7.804849302110363e-05,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7251808643341064,0.7307893633842468,0.005608499050140381,0.725337028503418,0.7308202385902405,0.00548321008682251,0.0002422928810119629,8.612871170043945e-05,-8.791685104370117e-05,-5.704164505004883e-05,0.00015437602996826172,2.9087066650390625e-05,1.0,1.0,0.00015437602996826172,2.9087066650390625e-05,2.9087066650390625e-05,0.0,1.0,0.005,0.5721182823181152,0.7280080914497375,0.6020159794017046,0.0023437229203512534,14.611152366988977,1e-06,34.96790647506714,56.896484375,56.57050275802612,92.61069202423096,True,PASS,
7,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00014346837997436523,-8.869171142578125e-05,-0.00018223978114919625,-0.00011355049529139878,-0.00011355049529139878,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7872236967086792,0.7809866070747375,-0.00623708963394165,0.7871788740158081,0.781032919883728,-0.006145954132080078,9.864568710327148e-05,0.00014346837997436523,-0.00013500452041625977,-8.869171142578125e-05,-3.635883331298828e-05,5.4776668548583984e-05,1.0,1.0,-3.635883331298828e-05,5.4776668548583984e-05,5.4776668548583984e-05,0.0,1.0,0.005,0.702759861946106,0.7908115386962891,0.5388539514975097,0.0023381070112020704,14.61117884434952,1e-06,34.967875957489014,56.916015625,56.57050275802612,93.17675185203552,True,PASS,
8,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0001850128173828125,-5.3763389587402344e-05,-0.00023639905553049246,-6.580313229374376e-05,-6.580313229374376e-05,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7826055288314819,0.8170483112335205,0.034442782402038574,0.7825367450714111,0.8170070052146912,0.03447026014328003,0.00011622905731201172,0.0001850128173828125,-1.245737075805664e-05,-5.3763389587402344e-05,0.00010377168655395508,0.00013124942779541016,1.0,1.0,0.00010377168655395508,0.00013124942779541016,0.00013124942779541016,0.0,1.0,0.005,0.50594562292099,0.7849749326705933,0.48520845064638146,0.0023337635816980235,14.611205639704409,1e-06,34.967875957489014,56.896484375,56.57050275802612,93.09639620780945,True,PASS,
9,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,9.590387344360352e-05,-0.0001946091651916504,0.00013031194650888072,-0.00026225894715399187,-0.00026225894715399187,0.0,WINNER_WORSE,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.73599773645401,0.74198979139328,0.0059920549392700195,0.7360040545463562,0.7419523596763611,0.005948305130004883,-8.958578109741211e-05,-9.590387344360352e-05,-0.00015717744827270508,-0.0001946091651916504,-0.0002467632293701172,-0.0002905130386352539,0.0,0.0,-0.0002467632293701172,-0.0002905130386352539,-0.0002905130386352539,0.0,1.0,0.005,0.8514962196350098,0.7401885986328125,0.7445721092552794,0.0023679541478651847,14.611233181503078,1e-06,34.96790647506714,56.916015625,56.57050275802612,93.40540194511414,True,PASS,
