step,pair_id,scope,objective,used_window_frames,timestep,actual_sigma,actual_sigma_bin,pair_weight,win_gap,lose_gap,g_w,g_l,g_l_clip,loser_dominance,health_flags,E_ref_winner_cached,E_ref_loser_cached,Delta_ref,E_policy_winner_pre,E_policy_loser_pre,Delta_policy_pre,E_policy_winner_post,E_policy_loser_post,Delta_policy_post,winner_improvement_pre,winner_improvement_post,loser_degradation_pre,loser_degradation_post,reference_relative_margin_pre,reference_relative_margin_post,winner_contribution_ratio_pre,winner_contribution_ratio_post,u_raw_pre,u_raw_post,u_clipped,lambda_loser,lambda_winner_anchor,lambda_pref,dpo_loss,objective_loss,grad_norm,update_norm,lora_param_norm,lr,allocated_gb,reserved_gb,max_allocated_gb,step_time,finite,status,error_reason
10,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00017952919006347656,-3.737211227416992e-05,-0.0002475126477444885,-5.113453145197492e-05,-5.113453145197492e-05,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7251388430595398,0.7309067249298096,0.005767881870269775,0.7252436280250549,0.7308399081230164,0.005596280097961426,0.0002843141555786133,0.00017952919006347656,2.944469451904297e-05,-3.737211227416992e-05,0.00031375885009765625,0.00014215707778930664,0.9061550151975684,1.0,0.00031375885009765625,0.00014215707778930664,0.00014215707778930664,0.0,1.0,0.005,0.6931414604187012,0.7286008596420288,0.15338171032996045,0.002308888651469357,14.61125330123244,1e-06,34.96790552139282,56.896484375,56.57050180435181,92.90332984924316,True,PASS,
11,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00020486116409301758,-0.00010561943054199219,-0.00026023371560148813,-0.00013522423261107315,-0.00013522423261107315,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7871735692024231,0.7809850573539734,-0.006188511848449707,0.7871174812316895,0.7810159921646118,-0.006101489067077637,0.000148773193359375,0.00020486116409301758,-0.00013655424118041992,-0.00010561943054199219,1.2218952178955078e-05,9.924173355102539e-05,1.0,1.0,1.2218952178955078e-05,9.924173355102539e-05,9.924173355102539e-05,0.0,1.0,0.005,0.6931483745574951,0.7907273769378662,0.1308443581680469,0.0023066746734779317,14.611280907619081,1e-06,34.9678750038147,56.916015625,56.57050180435181,95.48885178565979,True,PASS,
12,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00029283761978149414,-9.655952453613281e-06,-0.0003741973517862468,-1.1817981921890901e-05,-1.1817981921890901e-05,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7825698256492615,0.8170535564422607,0.03448373079299927,0.7824289202690125,0.817051112651825,0.0346221923828125,0.0001519322395324707,0.00029283761978149414,-7.212162017822266e-06,-9.655952453613281e-06,0.00014472007751464844,0.00028318166732788086,1.0,1.0,0.00014472007751464844,0.00028318166732788086,0.00028318166732788086,0.0,1.0,0.005,0.6931456923484802,0.7859294414520264,0.14002411898488587,0.0023227483249702073,14.611309083642693,1e-06,34.9678750038147,56.896484375,56.57050180435181,93.75122499465942,True,PASS,
13,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00014913082122802734,-0.0002181529998779297,-0.0002026692212732548,-0.000293991723011425,-0.000293991723011425,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7358373999595642,0.7421022057533264,0.006264805793762207,0.7357590198516846,0.7419288158416748,0.006169795989990234,7.075071334838867e-05,0.00014913082122802734,-4.476308822631836e-05,-0.0002181529998779297,2.5987625122070312e-05,-6.902217864990234e-05,1.0,1.0,2.5987625122070312e-05,-6.902217864990234e-05,-6.902217864990234e-05,0.0,1.0,0.005,0.6931521892547607,0.7393364310264587,0.1552577987858438,0.0023392065135843286,14.611337831506408,1e-06,34.96790552139282,56.916015625,56.57050180435181,94.7401614189148,True,PASS,
14,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.000277101993560791,1.6570091247558594e-05,-0.0003820596642133576,2.267125225716647e-05,2.267125225716647e-05,0.05601561762286964,WINNER_IMPROVES;LOSER_DEGRADES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7251644730567932,0.7307270169258118,0.005562543869018555,0.7251460552215576,0.7308938503265381,0.005747795104980469,0.0002586841583251953,0.000277101993560791,-0.00015026330947875977,1.6570091247558594e-05,0.00010842084884643555,0.0002936720848083496,1.0,0.9435762127055003,0.00010842084884643555,0.0002936720848083496,0.0002936720848083496,0.0,1.0,0.005,0.693140983581543,0.7285853624343872,0.15647432355104282,0.0023522844605942113,14.611367044134543,1e-06,34.96790552139282,56.896484375,56.57050180435181,94.50333595275879,True,PASS,
15,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00020968914031982422,-0.00017333030700683594,-0.0002663674771904337,-0.00022192387970434676,-0.00022192387970434676,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7870532274246216,0.7808903455734253,-0.006162881851196289,0.7871126532554626,0.780948281288147,-0.006164371967315674,0.00026911497116088867,0.00020968914031982422,-0.00023126602172851562,-0.00017333030700683594,3.784894943237305e-05,3.635883331298828e-05,1.0,1.0,3.784894943237305e-05,3.635883331298828e-05,3.635883331298828e-05,0.0,1.0,0.005,0.6931474804878235,0.7906368970870972,0.1334591026369596,0.0023521792454249484,14.611396746336858,1e-06,34.9678750038147,56.916015625,56.57050180435181,93.466787815094,True,PASS,
16,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00027430057525634766,-0.00019180774688720703,-0.0003505059668887998,-0.00023478089903368102,-0.00023478089903368102,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7825137376785278,0.8169638514518738,0.03445011377334595,0.7824474573135376,0.8168689608573914,0.03442150354385376,0.00020802021026611328,0.00027430057525634766,-9.691715240478516e-05,-0.00019180774688720703,0.00011110305786132812,8.249282836914062e-05,1.0,1.0,0.00011110305786132812,8.249282836914062e-05,8.249282836914062e-05,0.0,1.0,0.005,0.693142831325531,0.785863995552063,0.1430055342478444,0.0023698238797156056,14.61142700241747,1e-06,34.9678750038147,56.896484375,56.57050180435181,93.4438738822937,True,PASS,
17,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00015401840209960938,-0.00029474496841430664,-0.00020931215313981357,-0.0003972306316130604,-0.0003972306316130604,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7358039021492004,0.7420145273208618,0.006210625171661377,0.735754132270813,0.7418522238731384,0.0060980916023254395,0.0001042485237121582,0.00015401840209960938,-0.00013244152069091797,-0.00029474496841430664,-2.8192996978759766e-05,-0.00014072656631469727,1.0,1.0,-2.8192996978759766e-05,-0.00014072656631469727,-0.00014072656631469727,0.0,1.0,0.005,0.6931562423706055,0.7393248677253723,0.15848416391789294,0.002387856733533866,14.611457993988406,1e-06,34.96790552139282,56.916015625,56.57050180435181,93.31443905830383,True,PASS,
18,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00034689903259277344,-0.0003076791763305664,-0.0004783166828486787,-0.0004210610465612129,-0.0004210610465612129,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7250030040740967,0.7307619452476501,0.005758941173553467,0.7250762581825256,0.73056960105896,0.005493342876434326,0.0004201531410217285,0.00034689903259277344,-0.00011533498764038086,-0.0003076791763305664,0.00030481815338134766,3.921985626220703e-05,1.0,1.0,0.00030481815338134766,3.921985626220703e-05,3.921985626220703e-05,0.0,1.0,0.005,0.6931439638137817,0.728547990322113,0.15982172077772125,0.0024017734838330377,14.611489423527814,1e-06,34.96790552139282,56.896484375,56.57050180435181,94.13135385513306,True,PASS,
19,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.000293731689453125,-0.0002313852310180664,-0.0003731463922336786,-0.0002962656544910126,-0.0002962656544910126,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7869929671287537,0.7807851433753967,-0.006207823753356934,0.7870286107063293,0.7808902263641357,-0.0061383843421936035,0.0003293752670288086,0.000293731689453125,-0.0003364682197570801,-0.0002313852310180664,-7.092952728271484e-06,6.23464584350586e-05,1.0,1.0,-7.092952728271484e-06,6.23464584350586e-05,6.23464584350586e-05,0.0,1.0,0.005,0.6931469440460205,0.7905791997909546,0.13633140890799647,0.0024026652198730395,14.611521337532771,1e-06,34.9678750038147,56.916015625,56.57050180435181,93.99234104156494,True,PASS,
20,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00045037269592285156,-0.00018161535263061523,-0.0005755586912199072,-0.0002223035850048445,-0.0002223035850048445,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7823421359062195,0.8168630003929138,0.034520864486694336,0.7822713851928711,0.816879153251648,0.034607768058776855,0.0003796219825744629,0.00045037269592285156,-0.0001977682113647461,-0.00018161535263061523,0.0001818537712097168,0.00026875734329223633,1.0,1.0,0.0001818537712097168,0.00026875734329223633,0.00026875734329223633,0.0,1.0,0.005,0.6931411623954773,0.7858349084854126,0.14601575603257172,0.0024221591277544374,14.61155387435374,1e-06,34.9678750038147,56.896484375,56.57050180435181,94.49116563796997,True,PASS,
21,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0002619624137878418,-0.00039458274841308594,-0.0003560349843211534,-0.0005318187531826547,-0.0005318187531826547,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7357409596443176,0.7417148351669312,0.005973875522613525,0.7356461882591248,0.7417523860931396,0.006106197834014893,0.0001671910285949707,0.0002619624137878418,-0.00043213367462158203,-0.00039458274841308594,-0.00026494264602661133,-0.00013262033462524414,1.0,1.0,-0.00026494264602661133,-0.00013262033462524414,-0.00013262033462524414,0.0,1.0,0.005,0.6931548118591309,0.7392644286155701,0.16182237817151107,0.002441241937704464,14.61158722074007,1e-06,34.96790552139282,56.916015625,56.57050180435181,94.6873037815094,True,PASS,
22,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0005453824996948242,-0.00026726722717285156,-0.0007520956594239557,-0.000365746904171377,-0.000365746904171377,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7250222563743591,0.7305248379707336,0.005502581596374512,0.7248777747154236,0.7306100130081177,0.005732238292694092,0.00040090084075927734,0.0005453824996948242,-0.00035244226455688477,-0.00026726722717285156,4.845857620239258e-05,0.00027811527252197266,1.0,1.0,4.845857620239258e-05,0.00027811527252197266,0.00027811527252197266,0.0,1.0,0.005,0.6931389570236206,0.728455662727356,0.1630866777684074,0.002456128366909335,14.611621034151716,1e-06,34.96790552139282,56.896484375,56.57050180435181,93.28310751914978,True,PASS,
23,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0003281831741333008,-0.00022864341735839844,-0.0004169214695784131,-0.0002927545223003828,-0.0002927545223003828,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7870246767997742,0.7807702422142029,-0.006254434585571289,0.7869941592216492,0.7808929681777954,-0.00610119104385376,0.0002976655960083008,0.0003281831741333008,-0.00035136938095092773,-0.00022864341735839844,-5.370378494262695e-05,9.953975677490234e-05,1.0,1.0,-5.370378494262695e-05,9.953975677490234e-05,9.953975677490234e-05,0.0,1.0,0.005,0.6931453347206116,0.7904081344604492,0.1392500554031316,0.0024572558068804615,14.611655323435508,1e-06,34.9678750038147,56.916015625,56.57050180435181,94.86430215835571,True,PASS,
24,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0005171298980712891,-0.00031179189682006836,-0.0006608999821990542,-0.0003816746688934827,-0.0003816746688934827,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7823736071586609,0.8168066143989563,0.03443300724029541,0.7822046279907227,0.8167489767074585,0.03454434871673584,0.00034815073013305664,0.0005171298980712891,-0.0002541542053222656,-0.00031179189682006836,9.399652481079102e-05,0.0002053380012512207,1.0,1.0,9.399652481079102e-05,0.0002053380012512207,0.0002053380012512207,0.0,1.0,0.005,0.69314044713974,0.7856786251068115,0.1491095593875328,0.002477086788870471,14.611690346347395,1e-06,34.9678750038147,56.896484375,56.57050180435181,93.2096517086029,True,PASS,
25,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0003439784049987793,-0.0005154609680175781,-0.00046752956372525875,-0.0006947950652943446,-0.0006947950652943446,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7357231974601746,0.7418314814567566,0.006108283996582031,0.7355641722679138,0.7416315078735352,0.006067335605621338,0.0001849532127380371,0.0003439784049987793,-0.0003154873847961426,-0.0005154609680175781,-0.00013053417205810547,-0.00017148256301879883,1.0,1.0,-0.00013053417205810547,-0.00017148256301879883,-0.00017148256301879883,0.0,1.0,0.005,0.6931535005569458,0.739141047000885,0.1653775792292089,0.00249697060843752,14.611726120116419,1e-06,34.96790552139282,56.916015625,56.57050180435181,94.00733923912048,True,PASS,
26,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0005914568901062012,-0.00028645992279052734,-0.0008156592776309814,-0.0003920166610978256,-0.0003920166610978256,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7249386310577393,0.7305396795272827,0.005601048469543457,0.7248317003250122,0.7305908203125,0.005759119987487793,0.0004845261573791504,0.0005914568901062012,-0.0003376007080078125,-0.00028645992279052734,0.0001469254493713379,0.00030499696731567383,1.0,1.0,0.0001469254493713379,0.00030499696731567383,0.00030499696731567383,0.0,1.0,0.005,0.6931413412094116,0.7283645272254944,0.1667561584089342,0.0025119560093674977,14.611762465699202,1e-06,34.96790552139282,56.896484375,56.57050180435181,94.27590918540955,True,PASS,
27,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0005553364753723145,-0.00044095516204833984,-0.000705597165689166,-0.0005646747698415681,-0.0005646747698415681,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7869327664375305,0.7807287573814392,-0.006204009056091309,0.7867670059204102,0.7806806564331055,-0.0060863494873046875,0.0003895759582519531,0.0005553364753723145,-0.0003928542137145996,-0.00044095516204833984,-3.2782554626464844e-06,0.00011438131332397461,1.0,1.0,-3.2782554626464844e-06,0.00011438131332397461,0.00011438131332397461,0.0,1.0,0.005,0.6931473612785339,0.7903690934181213,0.1422582926309622,0.002512999851770788,14.611799273743344,1e-06,34.9678750038147,56.916015625,56.57050180435181,95.00524139404297,True,PASS,
28,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,winner_detached_preference,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0006393790245056152,-0.00039458274841308594,-0.0008172001043435822,-0.00048304614204695563,-0.00048304614204695563,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7820780277252197,0.8166738152503967,0.034595787525177,0.7820823788642883,0.8166661858558655,0.03458380699157715,0.0006437301635742188,0.0006393790245056152,-0.00038695335388183594,-0.00039458274841308594,0.0002567768096923828,0.0002447962760925293,1.0,1.0,0.0002567768096923828,0.0002447962760925293,0.0002447962760925293,0.0,1.0,0.005,0.6931398510932922,0.7855883240699768,0.15237479161264766,0.002533788892292462,14.61183681767362,1e-06,34.9678750038147,56.896484375,56.57050180435181,93.50160050392151,True,PASS,
