step,pair_id,scope,objective,used_window_frames,timestep,actual_sigma,actual_sigma_bin,pair_weight,win_gap,lose_gap,g_w,g_l,g_l_clip,loser_dominance,health_flags,E_ref_winner_cached,E_ref_loser_cached,Delta_ref,E_policy_winner_pre,E_policy_loser_pre,Delta_policy_pre,E_policy_winner_post,E_policy_loser_post,Delta_policy_post,winner_improvement_pre,winner_improvement_post,loser_degradation_pre,loser_degradation_post,reference_relative_margin_pre,reference_relative_margin_post,winner_contribution_ratio_pre,winner_contribution_ratio_post,u_raw_pre,u_raw_post,u_clipped,lambda_loser,lambda_winner_anchor,lambda_pref,dpo_loss,objective_loss,grad_norm,update_norm,lora_param_norm,lr,allocated_gb,reserved_gb,max_allocated_gb,step_time,finite,status,error_reason
0,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00010913610458374023,7.593631744384766e-05,-0.0001394412654361827,9.293407657188615e-05,9.293407657188615e-05,0.39993088668013305,WINNER_IMPROVES;LOSER_DEGRADES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.782633900642395,0.8170678019523621,0.03443390130996704,0.7826126217842102,0.8171367049217224,0.03452408313751221,8.785724639892578e-05,0.00010913610458374023,7.033348083496094e-06,7.593631744384766e-05,9.489059448242188e-05,0.0001850724220275879,0.9258793969849246,0.5896940418679549,9.489059448242188e-05,0.0001850724220275879,0.0001850724220275879,0.0,1.0,0.005,0.6931333541870117,1.4756474494934082,0.14010439400914054,0.002425787612795546,14.6110015813788,1e-06,34.96787643432617,56.896484375,56.52164363861084,95.66528058052063,True,PASS,
1,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-4.3392181396484375e-05,-0.00012630224227905273,-5.8965864297679564e-05,-0.00017019942743116376,-0.00017019942743116376,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7360137701034546,0.7420856356620789,0.006071865558624268,0.7358647584915161,0.7420206665992737,0.006155908107757568,-0.00010561943054199219,4.3392181396484375e-05,-6.133317947387695e-05,-0.00012630224227905273,-0.00016695261001586914,-8.291006088256836e-05,0.0,1.0,-0.00016695261001586914,-8.291006088256836e-05,-8.291006088256836e-05,0.0,1.0,0.005,0.6931571364402771,1.4292893409729004,0.2551849741508501,0.00229076774140484,14.611024825389324,1e-06,34.9679069519043,56.896484375,56.57050323486328,92.69715285301208,True,PASS,
2,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00017219781875610352,-0.0001308917999267578,-0.00023740385965260032,-0.00017910465093205828,-0.00017910465093205828,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7253338098526001,0.7309432029724121,0.005609393119812012,0.7252509593963623,0.7307463884353638,0.005495429039001465,8.934736251831055e-05,0.00017219781875610352,6.592273712158203e-05,-0.0001308917999267578,0.00015527009963989258,4.13060188293457e-05,0.5754318618042227,1.0,0.00015527009963989258,4.13060188293457e-05,4.13060188293457e-05,0.0,1.0,0.005,0.6931314468383789,1.4183212518692017,0.1573898231708416,0.002242968523214943,14.611048111283718,1e-06,34.9679069519043,56.896484375,56.57050323486328,93.34653186798096,True,PASS,
3,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00010848045349121094,3.159046173095703e-06,-0.00013779353181722466,4.044235491356416e-06,4.044235491356416e-06,0.028513107390909575,WINNER_IMPROVES;LOSER_DEGRADES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7872737050056458,0.7810243964195251,-0.0062493085861206055,0.7872138619422913,0.7811247706413269,-0.0060890913009643555,4.863739013671875e-05,0.00010848045349121094,-9.721517562866211e-05,3.159046173095703e-06,-4.857778549194336e-05,0.00011163949966430664,1.0,0.9717031500266952,-4.857778549194336e-05,0.00011163949966430664,0.00011163949966430664,0.0,1.0,0.005,0.6931428909301758,1.480393648147583,0.13341663477016985,0.0021926620034173213,14.611071402996213,1e-06,34.96787643432617,56.916015625,56.57050323486328,92.71194124221802,True,PASS,
4,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0001264810562133789,-2.4199485778808594e-05,-0.0001616043933171418,-2.961816891293737e-05,-2.961816891293737e-05,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7826268672943115,0.8171173930168152,0.03449052572250366,0.7825952768325806,0.8170365691184998,0.03444129228591919,9.489059448242188e-05,0.0001264810562133789,5.6624412536621094e-05,-2.4199485778808594e-05,0.00015151500701904297,0.00010228157043457031,0.6262785208497246,1.0,0.00015151500701904297,0.00010228157043457031,0.00010228157043457031,0.0,1.0,0.005,0.6931387782096863,1.4757254123687744,0.1429245215070478,0.0021974966695774865,14.611095100665219,1e-06,34.96787643432617,56.896484375,56.57050323486328,92.80759692192078,True,PASS,
5,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,6.0558319091796875e-05,-0.00012671947479248047,8.228720752761467e-05,-0.00017076171988997975,-0.00017076171988997975,0.0,WINNER_WORSE,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7359156608581543,0.7421112060546875,0.006195545196533203,0.7359687089920044,0.7420202493667603,0.006051540374755859,-7.510185241699219e-06,-6.0558319091796875e-05,-3.5762786865234375e-05,-0.00012671947479248047,-4.3272972106933594e-05,-0.00018727779388427734,0.0,0.0,-4.3272972106933594e-05,-0.00018727779388427734,-0.00018727779388427734,0.0,1.0,0.005,0.6931524872779846,1.429171085357666,0.26026033105362156,0.002248274770946757,14.611119639158861,1e-06,34.9679069519043,56.916015625,56.57050323486328,94.13657999038696,True,PASS,
6,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0002923011779785156,-0.00014084577560424805,-0.0004030200533510038,-0.00019272639918044363,-0.00019272639918044363,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7251973152160645,0.730815589427948,0.005618274211883545,0.7251308560371399,0.7307364344596863,0.005605578422546387,0.00022584199905395508,0.0002923011779785156,-6.16908073425293e-05,-0.00014084577560424805,0.00016415119171142578,0.00015145540237426758,1.0,1.0,0.00016415119171142578,0.00015145540237426758,0.00015145540237426758,0.0,1.0,0.005,0.6931371092796326,1.4184045791625977,0.1606301608694733,0.00223505025122728,14.611144396108466,1e-06,34.9679069519043,56.896484375,56.57050323486328,93.13992857933044,True,PASS,
7,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-9.739398956298828e-05,-8.320808410644531e-05,-0.0001237104646129378,-0.00010652952618833205,-0.00010652952618833205,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7872103452682495,0.7811592221260071,-0.006051123142242432,0.7872249484062195,0.7810384035110474,-0.006186544895172119,0.00011199712753295898,9.739398956298828e-05,3.7610530853271484e-05,-8.320808410644531e-05,0.00014960765838623047,1.4185905456542969e-05,0.7486055776892431,1.0,0.00014960765838623047,1.4185905456542969e-05,1.4185905456542969e-05,0.0,1.0,0.005,0.6931360363960266,1.4802799224853516,0.13601985687100412,0.0022119084436967545,14.611169329346952,1e-06,34.96787643432617,56.916015625,56.57050323486328,94.81407284736633,True,PASS,
8,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00013566017150878906,6.103515625e-05,-0.0001733335326073369,7.469808644839213e-05,7.469808644839213e-05,0.3011635642777003,WINNER_IMPROVES;LOSER_DEGRADES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7825355529785156,0.8170881271362305,0.034552574157714844,0.7825860977172852,0.8171218037605286,0.03453570604324341,0.0001862049102783203,0.00013566017150878906,2.7358531951904297e-05,6.103515625e-05,0.0002135634422302246,0.00019669532775878906,0.8718950600055819,0.6896969696969697,0.0002135634422302246,0.00019669532775878906,0.00019669532775878906,0.0,1.0,0.005,0.6931363344192505,1.4756886959075928,0.14581318731395423,0.002216503970732064,14.611194605073527,1e-06,34.96787643432617,56.896484375,56.57050323486328,93.2334623336792,True,PASS,
9,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,0.00016629695892333984,-0.0001258254051208496,0.00022594962408224183,-0.0001695568078654448,-0.0001695568078654448,0.0,WINNER_WORSE,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7358990907669067,0.742168128490448,0.00626903772354126,0.7360744476318359,0.7420211434364319,0.005946695804595947,9.059906005859375e-06,-0.00016629695892333984,2.1159648895263672e-05,-0.0001258254051208496,3.0219554901123047e-05,-0.00029212236404418945,0.29980276134122286,0.0,3.0219554901123047e-05,-0.00029212236404418945,-0.00029212236404418945,0.0,1.0,0.005,0.6931572556495667,1.4292731285095215,0.2656755539832528,0.0022756641257614322,14.61122093617837,1e-06,34.9679069519043,56.916015625,56.57050323486328,94.21138715744019,True,PASS,
