subset,pair_id,backend,frame_indices,num_frames,winner_video,loser_video,winner_distance_to_reference,loser_distance_to_reference,vjepa_margin,token_relation_winner,token_relation_loser,token_relation_margin,status,error_reason,seconds
stratified100,v11_SYN_0391_01013_drop_orbit_left_72_seed40013_drop_motion_failure_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01013_drop_orbit_left_72_seed40013/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0391_01013_drop_orbit_left_72_seed40013_drop_motion_failure_synthetic/loser_future.mp4,0.0,0.0004252791404724121,0.0004252791404724121,0.0,0.027173418551683426,0.027173418551683426,ok,,6.944
stratified100,v10_TypeM_075_01079_drop_orbit_left_72_seed40079_foreground_identity_color_shift,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_075_01079_drop_orbit_left_72_seed40079_foreground_identity_color_shift/loser_full_prefix5_future.mp4,0.001
stratified100,v10_TypeM_074_01060_drop_orbit_left_72_seed40060_local_patch_drift,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_074_01060_drop_orbit_left_72_seed40060_local_patch_drift/loser_full_prefix5_future.mp4,0.0
stratified100,v10_TypeM_073_01047_drop_orbit_left_72_seed40047_local_patch_freeze,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_073_01047_drop_orbit_left_72_seed40047_local_patch_freeze/loser_full_prefix5_future.mp4,0.0
stratified100,v11_SYN_0399_01014_drop_orbit_left_72_seed40014_local_scene_patch_drift,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01014_drop_orbit_left_72_seed40014/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0399_01014_drop_orbit_left_72_seed40014_local_scene_patch_drift/loser_future.mp4,0.0,0.00044482946395874023,0.00044482946395874023,0.0,0.023904206231236458,0.023904206231236458,ok,,6.154
stratified100,v10_TypeM_076_01086_drop_orbit_left_72_seed40086_local_temporal_jump,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_076_01086_drop_orbit_left_72_seed40086_local_temporal_jump/loser_full_prefix5_future.mp4,0.0
stratified100,v11_SYN_EXTRA_0070_02353_collision_strafe_left_180_seed41353_object_deformation_visible,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02353_collision_strafe_left_180_seed41353/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0070_02353_collision_strafe_left_180_seed41353_object_deformation_visible/loser_future.mp4,0.0,0.0007311701774597168,0.0007311701774597168,0.0,0.03593388944864273,0.03593388944864273,ok,,8.375
stratified100,v11_SYN_0404_01026_drop_orbit_left_72_seed40026_object_duplicate_or_fragment,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01026_drop_orbit_left_72_seed40026/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0404_01026_drop_orbit_left_72_seed40026_object_duplicate_or_fragment/loser_future.mp4,0.0,0.0016161203384399414,0.0016161203384399414,0.0,0.04097909480333328,0.04097909480333328,ok,,7.677
stratified100,v11_SYN_0394_01013_drop_orbit_left_72_seed40013_object_identity_color_shift,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01013_drop_orbit_left_72_seed40013/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0394_01013_drop_orbit_left_72_seed40013_object_identity_color_shift/loser_future.mp4,0.0,0.00041556358337402344,0.00041556358337402344,0.0,0.026991862803697586,0.026991862803697586,ok,,6.81
stratified100,v11_SYN_0401_01014_drop_orbit_left_72_seed40014_partial_freeze_foreground,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01014_drop_orbit_left_72_seed40014/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0401_01014_drop_orbit_left_72_seed40014_partial_freeze_foreground/loser_future.mp4,0.0,0.00032442808151245117,0.00032442808151245117,0.0,0.020662793889641762,0.020662793889641762,ok,,6.331
stratified100,v11_SYN_EXTRA_0154_04214_containment_orbit_left_44_seed43214_reobserve_mismatch_visible,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04214_containment_orbit_left_44_seed43214/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0154_04214_containment_orbit_left_44_seed43214_reobserve_mismatch_visible/loser_future.mp4,0.0,0.0005220174789428711,0.0005220174789428711,0.0,0.021726060658693314,0.021726060658693314,ok,,7.222
stratified100,v11_SYN_0499_03418_roll_orbit_right_60_seed42418_roll_event_fragment_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03418_roll_orbit_right_60_seed42418/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0499_03418_roll_orbit_right_60_seed42418_roll_event_fragment_synthetic/loser_future.mp4,0.0,0.000622868537902832,0.000622868537902832,0.0,0.028522484004497528,0.028522484004497528,ok,,6.176
stratified100,v11_SYN_0414_01029_drop_orbit_left_72_seed40029_wrong_camera_motion_visible,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01029_drop_orbit_left_72_seed40029/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0414_01029_drop_orbit_left_72_seed40029_wrong_camera_motion_visible/loser_future.mp4,0.0,0.0003539919853210449,0.0003539919853210449,0.0,0.02158384397625923,0.02158384397625923,ok,,8.004
stratified100,v11_SYN_0047_02259_collision_strafe_left_180_seed41259_background_drift_visible,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02259_collision_strafe_left_180_seed41259/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0047_02259_collision_strafe_left_180_seed41259_background_drift_visible/loser_future.mp4,0.0,0.0011085271835327148,0.0011085271835327148,0.0,0.0325159914791584,0.0325159914791584,ok,,9.085
stratified100,v11_SYN_EXTRA_0021_02228_collision_orbit_right_64_seed41228_collision_response_failure_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02228_collision_orbit_right_64_seed41228/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0021_02228_collision_orbit_right_64_seed41228_collision_response_failure_synthetic/loser_future.mp4,0.0,0.0006040334701538086,0.0006040334701538086,0.0,0.03364598751068115,0.03364598751068115,ok,,10.374
stratified100,v11_SYN_0235_04228_containment_orbit_left_44_seed43228_containment_failure_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04228_containment_orbit_left_44_seed43228/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0235_04228_containment_orbit_left_44_seed43228_containment_failure_synthetic/loser_future.mp4,0.0,0.0003399848937988281,0.0003399848937988281,0.0,0.02158105932176113,0.02158105932176113,ok,,10.344
stratified100,v11_SYN_0397_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01014_drop_orbit_left_72_seed40014/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0397_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic/loser_future.mp4,0.0,0.00041854381561279297,0.00041854381561279297,0.0,0.022244110703468323,0.022244110703468323,ok,,10.798
stratified100,v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift/loser_full_prefix5_future.mp4,0.001
stratified100,v10_TypeM_078_01102_drop_orbit_left_72_seed40102_local_patch_drift,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_078_01102_drop_orbit_left_72_seed40102_local_patch_drift/loser_full_prefix5_future.mp4,0.0
stratified100,v10_TypeM_077_01101_drop_orbit_left_72_seed40101_local_patch_freeze,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_077_01101_drop_orbit_left_72_seed40101_local_patch_freeze/loser_full_prefix5_future.mp4,0.0
stratified100,v11_SYN_0417_01032_drop_orbit_left_72_seed40032_local_scene_patch_drift,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01032_drop_orbit_left_72_seed40032/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0417_01032_drop_orbit_left_72_seed40032_local_scene_patch_drift/loser_future.mp4,0.0,0.0007603764533996582,0.0007603764533996582,0.0,0.03143887594342232,0.03143887594342232,ok,,9.398
stratified100,v10_TypeM_004_02222_collision_orbit_right_64_seed41222_local_temporal_jump,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_004_02222_collision_orbit_right_64_seed41222_local_temporal_jump/loser_full_prefix5_future.mp4,0.0
stratified100,v11_SYN_EXTRA_0082_02378_collision_orbit_right_64_seed41378_object_deformation_visible,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02378_collision_orbit_right_64_seed41378/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0082_02378_collision_orbit_right_64_seed41378_object_deformation_visible/loser_future.mp4,0.0,0.0006018877029418945,0.0006018877029418945,0.0,0.02858116663992405,0.02858116663992405,ok,,10.602
stratified100,v11_SYN_0428_01039_drop_orbit_left_72_seed40039_object_duplicate_or_fragment,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01039_drop_orbit_left_72_seed40039/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0428_01039_drop_orbit_left_72_seed40039_object_duplicate_or_fragment/loser_future.mp4,0.0,0.00044840574264526367,0.00044840574264526367,0.0,0.023127801716327667,0.023127801716327667,ok,,9.36
stratified100,v11_SYN_0400_01014_drop_orbit_left_72_seed40014_object_identity_color_shift,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01014_drop_orbit_left_72_seed40014/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0400_01014_drop_orbit_left_72_seed40014_object_identity_color_shift/loser_future.mp4,0.0,0.000672459602355957,0.000672459602355957,0.0,0.02420797012746334,0.02420797012746334,ok,,10.34
stratified100,v11_SYN_0413_01029_drop_orbit_left_72_seed40029_partial_freeze_foreground,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01029_drop_orbit_left_72_seed40029/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0413_01029_drop_orbit_left_72_seed40029_partial_freeze_foreground/loser_future.mp4,0.0,0.0007016658782958984,0.0007016658782958984,0.0,0.0237337164580822,0.0237337164580822,ok,,9.024
stratified100,v11_SYN_0236_04228_containment_orbit_left_44_seed43228_reobserve_mismatch_visible,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04228_containment_orbit_left_44_seed43228/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0236_04228_containment_orbit_left_44_seed43228_reobserve_mismatch_visible/loser_future.mp4,0.0,0.0006517171859741211,0.0006517171859741211,0.0,0.02397932857275009,0.02397932857275009,ok,,9.784
stratified100,v11_SYN_0505_03435_roll_orbit_right_60_seed42435_roll_event_fragment_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03435_roll_orbit_right_60_seed42435/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0505_03435_roll_orbit_right_60_seed42435_roll_event_fragment_synthetic/loser_future.mp4,0.0,0.0006171464920043945,0.0006171464920043945,0.0,0.025890056043863297,0.025890056043863297,ok,,10.683
stratified100,v11_SYN_0420_01032_drop_orbit_left_72_seed40032_wrong_camera_motion_visible,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01032_drop_orbit_left_72_seed40032/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0420_01032_drop_orbit_left_72_seed40032_wrong_camera_motion_visible/loser_future.mp4,0.0,0.0006418824195861816,0.0006418824195861816,0.0,0.029559897258877754,0.029559897258877754,ok,,10.316
stratified100,v11_SYN_0053_02262_collision_orbit_right_64_seed41262_background_drift_visible,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02262_collision_orbit_right_64_seed41262/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0053_02262_collision_orbit_right_64_seed41262_background_drift_visible/loser_future.mp4,0.0,0.0005524158477783203,0.0005524158477783203,0.0,0.02776815928518772,0.02776815928518772,ok,,10.822
stratified100,v11_SYN_EXTRA_0025_02239_collision_strafe_left_180_seed41239_collision_response_failure_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02239_collision_strafe_left_180_seed41239/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0025_02239_collision_strafe_left_180_seed41239_collision_response_failure_synthetic/loser_future.mp4,0.0,0.0007710456848144531,0.0007710456848144531,0.0,0.030143436044454575,0.030143436044454575,ok,,11.428
stratified100,v11_SYN_EXTRA_0157_04228_containment_orbit_left_44_seed43228_containment_failure_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04228_containment_orbit_left_44_seed43228/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0157_04228_containment_orbit_left_44_seed43228_containment_failure_synthetic/loser_future.mp4,0.0,0.0005941390991210938,0.0005941390991210938,0.0,0.02504235878586769,0.02504235878586769,ok,,7.759
stratified100,v11_SYN_0403_01026_drop_orbit_left_72_seed40026_drop_motion_failure_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01026_drop_orbit_left_72_seed40026/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0403_01026_drop_orbit_left_72_seed40026_drop_motion_failure_synthetic/loser_future.mp4,0.0,0.001649022102355957,0.001649022102355957,0.0,0.04211205989122391,0.04211205989122391,ok,,8.221
stratified100,v10_TypeM_003_02215_collision_strafe_left_180_seed41215_foreground_identity_color_shift,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_003_02215_collision_strafe_left_180_seed41215_foreground_identity_color_shift/loser_full_prefix5_future.mp4,0.001
stratified100,v10_TypeM_002_02202_collision_orbit_right_64_seed41202_local_patch_drift,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_002_02202_collision_orbit_right_64_seed41202_local_patch_drift/loser_full_prefix5_future.mp4,0.0
stratified100,v10_TypeM_005_02226_collision_orbit_right_64_seed41226_local_patch_freeze,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_005_02226_collision_orbit_right_64_seed41226_local_patch_freeze/loser_full_prefix5_future.mp4,0.0
stratified100,v11_SYN_0423_01038_drop_orbit_left_72_seed40038_local_scene_patch_drift,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01038_drop_orbit_left_72_seed40038/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0423_01038_drop_orbit_left_72_seed40038_local_scene_patch_drift/loser_future.mp4,0.0,0.0005107522010803223,0.0005107522010803223,0.0,0.023496365174651146,0.023496365174651146,ok,,8.467
stratified100,v10_TypeM_016_02327_collision_strafe_left_180_seed41327_local_temporal_jump,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_016_02327_collision_strafe_left_180_seed41327_local_temporal_jump/loser_full_prefix5_future.mp4,0.0
stratified100,v11_SYN_0537_03465_roll_orbit_right_60_seed42465_object_deformation_visible,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03465_roll_orbit_right_60_seed42465/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0537_03465_roll_orbit_right_60_seed42465_object_deformation_visible/loser_future.mp4,0.0,0.0005058050155639648,0.0005058050155639648,0.0,0.027914639562368393,0.027914639562368393,ok,,6.795
