model_key,checkpoint,sample_id,contact_sheet_path,source,exists,file_size_mb,resolution,notes
D_camera_cross_r4,step100,04204_containment_orbit_left_44_seed43204,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step100/contact_sheets/D_step100_04204_containment_orbit_left_44_seed43204.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step100,04209_containment_orbit_left_44_seed43209,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step100/contact_sheets/D_step100_04209_containment_orbit_left_44_seed43209.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step100,04214_containment_orbit_left_44_seed43214,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step100/contact_sheets/D_step100_04214_containment_orbit_left_44_seed43214.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step100,04228_containment_orbit_left_44_seed43228,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step100/contact_sheets/D_step100_04228_containment_orbit_left_44_seed43228.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step100,01002_drop_orbit_left_72_seed40002,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step100/contact_sheets/D_step100_01002_drop_orbit_left_72_seed40002.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step100,01008_drop_orbit_left_72_seed40008,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step100/contact_sheets/D_step100_01008_drop_orbit_left_72_seed40008.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step100,01013_drop_orbit_left_72_seed40013,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step100/contact_sheets/D_step100_01013_drop_orbit_left_72_seed40013.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step100,01014_drop_orbit_left_72_seed40014,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step100/contact_sheets/D_step100_01014_drop_orbit_left_72_seed40014.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step100,03409_roll_orbit_right_60_seed42409,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step100/contact_sheets/D_step100_03409_roll_orbit_right_60_seed42409.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step100,03410_roll_orbit_right_60_seed42410,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step100/contact_sheets/D_step100_03410_roll_orbit_right_60_seed42410.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step100,03413_roll_orbit_right_60_seed42413,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step100/contact_sheets/D_step100_03413_roll_orbit_right_60_seed42413.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step100,03418_roll_orbit_right_60_seed42418,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step100/contact_sheets/D_step100_03418_roll_orbit_right_60_seed42418.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step200,02200_collision_orbit_right_64_seed41200,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step200/contact_sheets/A_step200_02200_collision_orbit_right_64_seed41200.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step200,02202_collision_orbit_right_64_seed41202,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step200/contact_sheets/A_step200_02202_collision_orbit_right_64_seed41202.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step200,02222_collision_orbit_right_64_seed41222,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step200/contact_sheets/A_step200_02222_collision_orbit_right_64_seed41222.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step200,02226_collision_orbit_right_64_seed41226,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step200/contact_sheets/A_step200_02226_collision_orbit_right_64_seed41226.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step200,04204_containment_orbit_left_44_seed43204,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step200/contact_sheets/A_step200_04204_containment_orbit_left_44_seed43204.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step200,04209_containment_orbit_left_44_seed43209,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step200/contact_sheets/A_step200_04209_containment_orbit_left_44_seed43209.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step200,04214_containment_orbit_left_44_seed43214,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step200/contact_sheets/A_step200_04214_containment_orbit_left_44_seed43214.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step200,04228_containment_orbit_left_44_seed43228,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step200/contact_sheets/A_step200_04228_containment_orbit_left_44_seed43228.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step200,01002_drop_orbit_left_72_seed40002,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step200/contact_sheets/A_step200_01002_drop_orbit_left_72_seed40002.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step200,01008_drop_orbit_left_72_seed40008,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step200/contact_sheets/A_step200_01008_drop_orbit_left_72_seed40008.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step200,01013_drop_orbit_left_72_seed40013,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step200/contact_sheets/A_step200_01013_drop_orbit_left_72_seed40013.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step200,01014_drop_orbit_left_72_seed40014,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step200/contact_sheets/A_step200_01014_drop_orbit_left_72_seed40014.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step200,03409_roll_orbit_right_60_seed42409,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step200/contact_sheets/A_step200_03409_roll_orbit_right_60_seed42409.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step200,03410_roll_orbit_right_60_seed42410,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step200/contact_sheets/A_step200_03410_roll_orbit_right_60_seed42410.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step200,03413_roll_orbit_right_60_seed42413,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step200/contact_sheets/A_step200_03413_roll_orbit_right_60_seed42413.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step200,03418_roll_orbit_right_60_seed42418,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step200/contact_sheets/A_step200_03418_roll_orbit_right_60_seed42418.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step200,02200_collision_orbit_right_64_seed41200,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_02200_collision_orbit_right_64_seed41200.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step200,02202_collision_orbit_right_64_seed41202,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_02202_collision_orbit_right_64_seed41202.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step200,02222_collision_orbit_right_64_seed41222,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_02222_collision_orbit_right_64_seed41222.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step200,02226_collision_orbit_right_64_seed41226,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_02226_collision_orbit_right_64_seed41226.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step200,04204_containment_orbit_left_44_seed43204,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_04204_containment_orbit_left_44_seed43204.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step200,04209_containment_orbit_left_44_seed43209,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_04209_containment_orbit_left_44_seed43209.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step200,04214_containment_orbit_left_44_seed43214,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_04214_containment_orbit_left_44_seed43214.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step200,04228_containment_orbit_left_44_seed43228,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_04228_containment_orbit_left_44_seed43228.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step200,01002_drop_orbit_left_72_seed40002,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_01002_drop_orbit_left_72_seed40002.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step200,01008_drop_orbit_left_72_seed40008,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_01008_drop_orbit_left_72_seed40008.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step200,01013_drop_orbit_left_72_seed40013,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_01013_drop_orbit_left_72_seed40013.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step200,01014_drop_orbit_left_72_seed40014,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_01014_drop_orbit_left_72_seed40014.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step200,03409_roll_orbit_right_60_seed42409,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_03409_roll_orbit_right_60_seed42409.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step200,03410_roll_orbit_right_60_seed42410,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_03410_roll_orbit_right_60_seed42410.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step200,03413_roll_orbit_right_60_seed42413,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_03413_roll_orbit_right_60_seed42413.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step200,03418_roll_orbit_right_60_seed42418,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step200/contact_sheets/B_step200_03418_roll_orbit_right_60_seed42418.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step200,02200_collision_orbit_right_64_seed41200,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_02200_collision_orbit_right_64_seed41200.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step200,02202_collision_orbit_right_64_seed41202,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_02202_collision_orbit_right_64_seed41202.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step200,02222_collision_orbit_right_64_seed41222,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_02222_collision_orbit_right_64_seed41222.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step200,02226_collision_orbit_right_64_seed41226,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_02226_collision_orbit_right_64_seed41226.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step200,04204_containment_orbit_left_44_seed43204,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_04204_containment_orbit_left_44_seed43204.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step200,04209_containment_orbit_left_44_seed43209,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_04209_containment_orbit_left_44_seed43209.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step200,04214_containment_orbit_left_44_seed43214,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_04214_containment_orbit_left_44_seed43214.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step200,04228_containment_orbit_left_44_seed43228,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_04228_containment_orbit_left_44_seed43228.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step200,01002_drop_orbit_left_72_seed40002,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_01002_drop_orbit_left_72_seed40002.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step200,01008_drop_orbit_left_72_seed40008,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_01008_drop_orbit_left_72_seed40008.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step200,01013_drop_orbit_left_72_seed40013,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_01013_drop_orbit_left_72_seed40013.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step200,01014_drop_orbit_left_72_seed40014,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_01014_drop_orbit_left_72_seed40014.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step200,03409_roll_orbit_right_60_seed42409,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_03409_roll_orbit_right_60_seed42409.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step200,03410_roll_orbit_right_60_seed42410,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_03410_roll_orbit_right_60_seed42410.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step200,03413_roll_orbit_right_60_seed42413,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_03413_roll_orbit_right_60_seed42413.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step200,03418_roll_orbit_right_60_seed42418,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step200/contact_sheets/C_step200_03418_roll_orbit_right_60_seed42418.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step200,02200_collision_orbit_right_64_seed41200,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_02200_collision_orbit_right_64_seed41200.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step200,02202_collision_orbit_right_64_seed41202,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_02202_collision_orbit_right_64_seed41202.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step200,02222_collision_orbit_right_64_seed41222,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_02222_collision_orbit_right_64_seed41222.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step200,02226_collision_orbit_right_64_seed41226,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_02226_collision_orbit_right_64_seed41226.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step200,04204_containment_orbit_left_44_seed43204,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_04204_containment_orbit_left_44_seed43204.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step200,04209_containment_orbit_left_44_seed43209,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_04209_containment_orbit_left_44_seed43209.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step200,04214_containment_orbit_left_44_seed43214,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_04214_containment_orbit_left_44_seed43214.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step200,04228_containment_orbit_left_44_seed43228,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_04228_containment_orbit_left_44_seed43228.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step200,01002_drop_orbit_left_72_seed40002,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_01002_drop_orbit_left_72_seed40002.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step200,01008_drop_orbit_left_72_seed40008,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_01008_drop_orbit_left_72_seed40008.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step200,01013_drop_orbit_left_72_seed40013,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_01013_drop_orbit_left_72_seed40013.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step200,01014_drop_orbit_left_72_seed40014,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_01014_drop_orbit_left_72_seed40014.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step200,03409_roll_orbit_right_60_seed42409,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_03409_roll_orbit_right_60_seed42409.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step200,03410_roll_orbit_right_60_seed42410,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_03410_roll_orbit_right_60_seed42410.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step200,03413_roll_orbit_right_60_seed42413,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_03413_roll_orbit_right_60_seed42413.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
D_camera_cross_r4,step200,03418_roll_orbit_right_60_seed42418,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step200/contact_sheets/D_step200_03418_roll_orbit_right_60_seed42418.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,screen16_overview,reports/candidate_generator_v2/visual_overviews/A_step050_overview.jpg,candidate_generator_v2_visual_overview_codex_inspected_this_round,stat_confirmed,,976x552,opened by Codex visual tool this round
B_camera_r8,step050,screen16_overview,reports/candidate_generator_v2/visual_overviews/B_step050_overview.jpg,candidate_generator_v2_visual_overview_codex_inspected_this_round,stat_confirmed,,976x552,opened by Codex visual tool this round
C_camera_self_temporal_r4,step050,screen16_overview,reports/candidate_generator_v2/visual_overviews/C_step050_overview.jpg,candidate_generator_v2_visual_overview_codex_inspected_this_round,stat_confirmed,,976x552,opened by Codex visual tool this round
D_camera_cross_r4,step050,screen16_overview,reports/candidate_generator_v2/visual_overviews/D_step050_overview.jpg,candidate_generator_v2_visual_overview_codex_inspected_this_round,stat_confirmed,,976x552,opened by Codex visual tool this round
