step,pair_id,scope,objective,used_window_frames,timestep,actual_sigma,actual_sigma_bin,pair_weight,win_gap,lose_gap,g_w,g_l,g_l_clip,loser_dominance,health_flags,E_ref_winner_cached,E_ref_loser_cached,Delta_ref,E_policy_winner_pre,E_policy_loser_pre,Delta_policy_pre,E_policy_winner_post,E_policy_loser_post,Delta_policy_post,winner_improvement_pre,winner_improvement_post,loser_degradation_pre,loser_degradation_post,reference_relative_margin_pre,reference_relative_margin_post,winner_contribution_ratio_pre,winner_contribution_ratio_post,u_raw_pre,u_raw_post,u_clipped,lambda_loser,lambda_winner_anchor,lambda_pref,dpo_loss,objective_loss,grad_norm,update_norm,lora_param_norm,lr,allocated_gb,reserved_gb,max_allocated_gb,step_time,finite,status,error_reason
0,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L2_camera_temporal_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0001786947250366211,-2.1696090698242188e-05,-0.00022832522794391413,-2.6554179723986626e-05,-2.6554179723986626e-05,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7826561331748962,0.8170963525772095,0.03444021940231323,0.7825430631637573,0.8170390725135803,0.034496009349823,6.562471389770508e-05,0.0001786947250366211,3.55839729309082e-05,-2.1696090698242188e-05,0.00010120868682861328,0.0001569986343383789,0.6484098939929329,1.0,0.00010120868682861328,0.0001569986343383789,0.0001569986343383789,0.0,1.0,0.005,0.6280094981193542,0.7858663201332092,0.14059589333813602,0.0009818276150496074,6.531265529290714,1e-06,34.889750957489014,55.021484375,54.60983371734619,90.35770773887634,True,PASS,
1,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L2_camera_temporal_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,0.00015020370483398438,-6.264448165893555e-05,0.00020408576254841984,-8.441336756464215e-05,-8.441336756464215e-05,0.0,WINNER_WORSE,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7360053062438965,0.7420161962509155,0.006010890007019043,0.7360583543777466,0.7420843243598938,0.006025969982147217,-9.715557098388672e-05,-0.00015020370483398438,-0.00013077259063720703,-6.264448165893555e-05,-0.00022792816162109375,-0.00021284818649291992,0.0,0.0,-0.00022792816162109375,-0.00021284818649291992,-0.00021284818649291992,0.0,1.0,0.005,0.7491689920425415,0.739732027053833,0.19036967789451564,0.0009210444752898126,6.531272454914955,1e-06,34.88978147506714,55.119140625,54.650885581970215,87.48476195335388,True,PASS,
2,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L2_camera_temporal_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-8.07642936706543e-05,-5.328655242919922e-05,-0.00011134024051379752,-7.291031714140964e-05,-7.291031714140964e-05,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7252418398857117,0.7309210896492004,0.0056792497634887695,0.7253423929214478,0.7308239936828613,0.005481600761413574,0.00018131732940673828,8.07642936706543e-05,4.380941390991211e-05,-5.328655242919922e-05,0.0002251267433166504,2.7477741241455078e-05,0.8054011119936457,1.0,0.0002251267433166504,2.7477741241455078e-05,2.7477741241455078e-05,0.0,1.0,0.005,0.6933558583259583,0.728813886642456,0.1871740192634634,0.0009138460717968956,6.531280219913358,1e-06,34.88978147506714,54.923828125,54.650885581970215,87.22747659683228,True,PASS,
3,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L2_camera_temporal_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00010532140731811523,1.9311904907226562e-05,-0.00013378059461276903,2.472299530608024e-05,2.472299530608024e-05,0.1559775101544257,WINNER_IMPROVES;LOSER_DEGRADES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7872277498245239,0.7812075018882751,-0.006020247936248779,0.7872170209884644,0.781140923500061,-0.00607609748840332,9.459257125854492e-05,0.00010532140731811523,8.589029312133789e-05,1.9311904907226562e-05,0.0001804828643798828,0.0001246333122253418,0.524108322324967,0.8450502152080345,0.0001804828643798828,0.0001246333122253418,0.0001246333122253418,0.0,1.0,0.005,0.601861834526062,0.7902545928955078,0.13491084325296382,0.0008878859616374857,6.53128830228242,1e-06,34.889750957489014,55.314453125,54.650885581970215,87.76588726043701,True,PASS,
4,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L2_camera_temporal_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00017523765563964844,1.5497207641601562e-06,-0.00022390750081892452,1.8967001416590776e-06,1.8967001416590776e-06,0.008399755777750857,WINNER_IMPROVES;LOSER_DEGRADES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7825610637664795,0.8170876502990723,0.03452658653259277,0.7825465202331543,0.8170623183250427,0.03451579809188843,0.00016069412231445312,0.00017523765563964844,2.6881694793701172e-05,1.5497207641601562e-06,0.0001875758171081543,0.0001767873764038086,0.8566889100730855,0.9912339851652057,0.0001875758171081543,0.0001767873764038086,0.0001767873764038086,0.0,1.0,0.005,0.5560622215270996,0.7853949069976807,0.1342038237947333,0.0008964095272908631,6.531297020306085,1e-06,34.889750957489014,55.392578125,54.650885581970215,88.22301983833313,True,PASS,
5,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L2_camera_temporal_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,9.28640365600586e-05,-8.213520050048828e-05,0.0001261817476315486,-0.00011067854242931522,-0.00011067854242931522,0.0,WINNER_WORSE,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7359451055526733,0.7421289682388306,0.0061838626861572266,0.7360010147094727,0.7420648336410522,0.00606381893157959,-3.695487976074219e-05,-9.28640365600586e-05,-1.800060272216797e-05,-8.213520050048828e-05,-5.4955482482910156e-05,-0.00017499923706054688,0.0,0.0,-5.4955482482910156e-05,-0.00017499923706054688,-0.00017499923706054688,0.0,1.0,0.005,0.8072284460067749,0.740070104598999,0.20176138020066745,0.0009102964979493174,6.531306169290079,1e-06,34.88978147506714,55.314453125,54.650885581970215,86.93542098999023,True,PASS,
6,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L2_camera_temporal_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00013267993927001953,-4.863739013671875e-05,-0.00018291678613381528,-6.65488026300708e-05,-6.65488026300708e-05,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7252801060676575,0.7308585047721863,0.005578398704528809,0.7252904772758484,0.7308286428451538,0.00553816556930542,0.0001430511474609375,0.00013267993927001953,-1.8775463104248047e-05,-4.863739013671875e-05,0.00012427568435668945,8.404254913330078e-05,1.0,1.0,0.00012427568435668945,8.404254913330078e-05,8.404254913330078e-05,0.0,1.0,0.005,0.46635007858276367,0.7274671792984009,0.15357919854072494,0.0009118669319534868,6.531315746217638,1e-06,34.88978147506714,55.392578125,54.650885581970215,87.04393815994263,True,PASS,
7,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L2_camera_temporal_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00012236833572387695,0.00012189149856567383,-0.0001554355033739438,0.00015603458641852007,0.00015603458641852007,0.5009617023659887,WINNER_IMPROVES;LOSER_DEGRADES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7871031165122986,0.7811097502708435,-0.005993366241455078,0.7871999740600586,0.7812435030937195,-0.005956470966339111,0.00021922588348388672,0.00012236833572387695,-1.1861324310302734e-05,0.00012189149856567383,0.00020736455917358398,0.0002442598342895508,1.0,0.5009760858955588,0.00020736455917358398,0.0002442598342895508,0.0002442598342895508,0.0,1.0,0.005,0.6494670510292053,0.7904608249664307,0.14272995901765048,0.0009081839352768225,6.531325447369423,1e-06,34.889750957489014,55.314453125,54.650885581970215,87.38440537452698,True,PASS,
8,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L2_camera_temporal_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00010788440704345703,6.455183029174805e-05,-0.00013784188345783248,7.90018100978436e-05,7.90018100978436e-05,0.36432606732719824,WINNER_IMPROVES;LOSER_DEGRADES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7825655341148376,0.8169265985488892,0.034361064434051514,0.7826138734817505,0.8171253204345703,0.034511446952819824,0.00015622377395629883,0.00010788440704345703,-0.0001341700553894043,6.455183029174805e-05,2.205371856689453e-05,0.00017243623733520508,1.0,0.6256481161424127,2.205371856689453e-05,0.00017243623733520508,0.00017243623733520508,0.0,1.0,0.005,0.6362133622169495,0.7858309149742126,0.1473619326407057,0.0009190664214469096,6.53133552136138,1e-06,34.889750957489014,55.392578125,54.650885581970215,87.46548581123352,True,PASS,
9,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L2_camera_temporal_r4,calibrated_winner_detached_log,49,349.5545349121094,0.34955453872680664,mid,1.0,0.00011855363845825195,-0.00011837482452392578,0.0001610854402995793,-0.00015951593078616585,-0.00015951593078616585,0.0,WINNER_WORSE,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7359247207641602,0.7420632243156433,0.006138503551483154,0.7360267043113708,0.7420285940170288,0.006001889705657959,-1.6570091247558594e-05,-0.00011855363845825195,-8.374452590942383e-05,-0.00011837482452392578,-0.00010031461715698242,-0.00023692846298217773,0.0,0.0,-0.00010031461715698242,-0.00023692846298217773,-0.00023692846298217773,0.0,1.0,0.005,0.9385530352592468,0.7408099174499512,0.22168130767809122,0.0009369058963205106,6.531345890638488,1e-06,34.88978147506714,55.314453125,54.650885581970215,87.74580073356628,True,PASS,
