base_pair_id,candidate_pair_id,pair_type,corruption_type,severity,strength,reward_winner,reward_loser,reward_margin,sharpness_ratio,psnr_future,ssim_future_proxy,lpips_future,fvd,vbench,hardness,medium_hard,reasons,subreward_alignment,written_reason,margin_bg,margin_cam,margin_fg,margin_phys,margin_reobs,margin_quality,margin_freeze,margin_blur
protocol_v3_A_009_010_02200_collision_orbit_right_64_seed41200_object_deformation_local,protocol_v4_TypeAplus_009_s3_strong_object_deformation_local,TypeA_plus,object_deformation_local,s3_strong,1.1,1.0,0.8968676461192909,0.10313235388070907,0.9517091451071721,48.25287063258528,0.9998636564037915,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_deformation_local severity s3_strong: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.3740000000000001,0.030000000000000027,0.030000000000000027,0.07699999999999996,0.0,0.04829085489282792
protocol_v3_A_009_010_02200_collision_orbit_right_64_seed41200_object_deformation_local,protocol_v4_TypeAplus_009_s4_strong_pass_object_deformation_local,TypeA_plus,object_deformation_local,s4_strong_pass,1.65,1.0,0.8588653042215277,0.14113469577847226,0.9495850234529319,47.92670093103418,0.9998529129968377,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,object_deformation_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.561,0.030000000000000027,0.030000000000000027,0.11550000000000005,0.0,0.05041497654706806
protocol_v3_A_010_011_02200_collision_orbit_right_64_seed41200_object_identity_change_local,protocol_v4_TypeAplus_010_s1_weak_object_identity_change_local,TypeA_plus,object_identity_change_local,s1_weak,0.55,1.0,0.9410287707976496,0.05897122920235043,0.9897153933202759,42.074216792841284,0.9998911518271887,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_identity_change_local severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.18700000000000006,0.030000000000000027,0.030000000000000027,0.040000000000000036,0.0,0.010284606679724084
protocol_v3_A_010_011_02200_collision_orbit_right_64_seed41200_object_identity_change_local,protocol_v4_TypeAplus_010_s2_medium_object_identity_change_local,TypeA_plus,object_identity_change_local,s2_medium,0.85,1.0,0.9207982533020802,0.0792017466979198,0.989656962789334,38.637188099892015,0.9998413311175272,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_identity_change_local severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.28900000000000003,0.030000000000000027,0.030000000000000027,0.0595,0.0,0.010343037210665984
protocol_v3_A_010_011_02200_collision_orbit_right_64_seed41200_object_identity_change_local,protocol_v4_TypeAplus_010_s3_strong_object_identity_change_local,TypeA_plus,object_identity_change_local,s3_strong,1.1,1.0,0.9036477843215573,0.09635221567844265,0.9893765795642082,36.52286155406976,0.9997919564564306,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_identity_change_local severity s3_strong: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.3740000000000001,0.030000000000000027,0.030000000000000027,0.07699999999999996,0.0,0.010623420435791786
protocol_v3_A_010_011_02200_collision_orbit_right_64_seed41200_object_identity_change_local,protocol_v4_TypeAplus_010_s4_strong_pass_object_identity_change_local,TypeA_plus,object_identity_change_local,s4_strong_pass,1.65,1.0,0.8657593538374849,0.13424064616251508,0.987885299097139,33.12386207851711,0.9996333737701998,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,object_identity_change_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.561,0.030000000000000027,0.030000000000000027,0.11550000000000005,0.0,0.012114700902861042
protocol_v3_A_011_013_02202_collision_orbit_right_64_seed41202_partial_freeze,protocol_v4_TypeAplus_011_s1_weak_partial_freeze,TypeA_plus,partial_freeze,s1_weak,0.55,1.0,0.9348056312248371,0.06519436877516294,0.9653646179157614,55.09091797701963,0.9963822318466798,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,partial_freeze severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.08799999999999997,0.030000000000000027,0.050000000000000044,0.12100000000000001,0.03463538208423855
protocol_v3_A_011_013_02202_collision_orbit_right_64_seed41202_partial_freeze,protocol_v4_TypeAplus_011_s2_medium_partial_freeze,TypeA_plus,partial_freeze,s2_medium,0.85,1.0,0.9181947765843511,0.08180522341564889,0.965082092135284,54.38311299813111,0.9954140987799766,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,partial_freeze severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.136,0.030000000000000027,0.050000000000000044,0.187,0.03491790786471605
protocol_v3_A_011_013_02202_collision_orbit_right_64_seed41202_partial_freeze,protocol_v4_TypeAplus_011_s3_strong_partial_freeze,TypeA_plus,partial_freeze,s3_strong,1.1,1.0,0.9044282469526178,0.09557175304738219,0.9652680386256537,53.90337524705762,0.9946213547441214,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,partial_freeze severity s3_strong: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.17600000000000005,0.030000000000000027,0.050000000000000044,0.24200000000000002,0.03473196137434631
protocol_v3_A_011_013_02202_collision_orbit_right_64_seed41202_partial_freeze,protocol_v4_TypeAplus_011_s4_strong_pass_partial_freeze,TypeA_plus,partial_freeze,s4_strong_pass,1.65,1.0,0.8743770999967232,0.1256229000032768,0.9669838888706844,52.91751803630937,0.9925302037519267,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,partial_freeze severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.264,0.030000000000000027,0.050000000000000044,0.363,0.03301611112931557
protocol_v3_A_012_014_02202_collision_orbit_right_64_seed41202_physical_event_local_failure,protocol_v4_TypeAplus_012_s1_weak_physical_event_local_failure,TypeA_plus,physical_event_local_failure,s1_weak,0.55,1.0,0.9222972943123735,0.0777027056876265,0.9657627461798527,67.49355536713472,0.9976808910857257,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,physical_event_local_failure severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.08799999999999997,0.18700000000000006,0.030000000000000027,0.050000000000000044,0.0,0.034237253820147306
protocol_v3_A_012_014_02202_collision_orbit_right_64_seed41202_physical_event_local_failure,protocol_v4_TypeAplus_012_s2_medium_physical_event_local_failure,TypeA_plus,physical_event_local_failure,s2_medium,0.85,1.0,0.8963348085997587,0.10366519140024133,0.9661933811097703,67.11072562298776,0.997241635243909,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,physical_event_local_failure severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.136,0.28900000000000003,0.030000000000000027,0.050000000000000044,0.0,0.033806618890229734
protocol_v3_A_012_014_02202_collision_orbit_right_64_seed41202_physical_event_local_failure,protocol_v4_TypeAplus_012_s3_strong_physical_event_local_failure,TypeA_plus,physical_event_local_failure,s3_strong,1.1,1.0,0.8746520799870935,0.1253479200129065,0.9662893332616306,66.9402048139871,0.9970177685654027,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,physical_event_local_failure severity s3_strong: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.17600000000000005,0.3740000000000001,0.030000000000000027,0.050000000000000044,0.0,0.03371066673836942
protocol_v3_A_012_014_02202_collision_orbit_right_64_seed41202_physical_event_local_failure,protocol_v4_TypeAplus_012_s4_strong_pass_physical_event_local_failure,TypeA_plus,physical_event_local_failure,s4_strong_pass,1.65,1.0,0.8268312732239093,0.17316872677609074,0.9658404067994956,66.52155563106155,0.996369214024234,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,physical_event_local_failure severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.264,0.561,0.030000000000000027,0.050000000000000044,0.0,0.034159593200504434
protocol_v3_A_013_015_02202_collision_orbit_right_64_seed41202_background_drift_local,protocol_v4_TypeAplus_013_s1_weak_background_drift_local,TypeA_plus,background_drift_local,s1_weak,0.55,1.0,0.9064911186092457,0.0935088813907543,0.8605062144958093,31.854184744794004,0.9877298851587236,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,background_drift_local severity s1_weak: rejected by TOO_SUBTLE.,0.18700000000000006,0.08799999999999997,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.13949378550419067
protocol_v3_A_013_015_02202_collision_orbit_right_64_seed41202_background_drift_local,protocol_v4_TypeAplus_013_s2_medium_background_drift_local,TypeA_plus,background_drift_local,s2_medium,0.85,1.0,0.8828005078565527,0.11719949214344727,0.8622250436475155,31.287905727694643,0.9860422054314527,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,background_drift_local severity s2_medium: rejected by TOO_SUBTLE.,0.28900000000000003,0.136,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.1377749563524845
protocol_v3_A_013_015_02202_collision_orbit_right_64_seed41202_background_drift_local,protocol_v4_TypeAplus_013_s3_strong_background_drift_local,TypeA_plus,background_drift_local,s3_strong,1.1,1.0,0.8661454092774755,0.13385459072252448,0.8808078293193089,30.74157345534749,0.9841977950608427,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,background_drift_local severity s3_strong: clean GT winner is preferred; loser remains clear and local.,0.3740000000000001,0.17600000000000005,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.1191921706806911
protocol_v3_A_013_015_02202_collision_orbit_right_64_seed41202_background_drift_local,protocol_v4_TypeAplus_013_s4_strong_pass_background_drift_local,TypeA_plus,background_drift_local,s4_strong_pass,1.65,1.0,0.8267762576748005,0.17322374232519955,0.9065347648600016,29.848407298655026,0.9806232200727385,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,background_drift_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.561,0.264,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.09346523513999838
protocol_v3_A_014_018_02202_collision_orbit_right_64_seed41202_object_identity_change_local,protocol_v4_TypeAplus_014_s1_weak_object_identity_change_local,TypeA_plus,object_identity_change_local,s1_weak,0.55,1.0,0.9382993289338539,0.06170067106614607,0.9745518274103,42.35581067306101,0.999731643584383,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_identity_change_local severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.18700000000000006,0.030000000000000027,0.030000000000000027,0.040000000000000036,0.0,0.025448172589700002
protocol_v3_A_014_018_02202_collision_orbit_right_64_seed41202_object_identity_change_local,protocol_v4_TypeAplus_014_s2_medium_object_identity_change_local,TypeA_plus,object_identity_change_local,s2_medium,0.85,1.0,0.9178754117970035,0.0821245882029965,0.9734189544277972,39.051108702890346,0.9996457452671363,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_identity_change_local severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.28900000000000003,0.030000000000000027,0.030000000000000027,0.0595,0.0,0.026581045572202755
protocol_v3_A_014_018_02202_collision_orbit_right_64_seed41202_object_identity_change_local,protocol_v4_TypeAplus_014_s3_strong_object_identity_change_local,TypeA_plus,object_identity_change_local,s3_strong,1.1,1.0,0.9007066743093913,0.09929332569060867,0.9730370794966191,37.00452710410916,0.9995599173071936,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_identity_change_local severity s3_strong: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.3740000000000001,0.030000000000000027,0.030000000000000027,0.07699999999999996,0.0,0.026962920503380894
protocol_v3_A_014_018_02202_collision_orbit_right_64_seed41202_object_identity_change_local,protocol_v4_TypeAplus_014_s4_strong_pass_object_identity_change_local,TypeA_plus,object_identity_change_local,s4_strong_pass,1.65,1.0,0.8629058421314296,0.13709415786857038,0.9720324562857204,33.647927286110836,0.9992939129059981,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,object_identity_change_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.561,0.030000000000000027,0.030000000000000027,0.11550000000000005,0.0,0.027967543714279564
protocol_v3_A_015_022_02202_collision_orbit_right_64_seed41202_background_drift_local,protocol_v4_TypeAplus_015_s1_weak_background_drift_local,TypeA_plus,background_drift_local,s1_weak,0.55,1.0,0.9064911186092457,0.0935088813907543,0.8605062144958093,31.854184744794004,0.9877298851587236,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,background_drift_local severity s1_weak: rejected by TOO_SUBTLE.,0.18700000000000006,0.08799999999999997,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.13949378550419067
protocol_v3_A_015_022_02202_collision_orbit_right_64_seed41202_background_drift_local,protocol_v4_TypeAplus_015_s2_medium_background_drift_local,TypeA_plus,background_drift_local,s2_medium,0.85,1.0,0.8828005078565527,0.11719949214344727,0.8622250436475155,31.287905727694643,0.9860422054314527,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,background_drift_local severity s2_medium: rejected by TOO_SUBTLE.,0.28900000000000003,0.136,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.1377749563524845
protocol_v3_A_015_022_02202_collision_orbit_right_64_seed41202_background_drift_local,protocol_v4_TypeAplus_015_s3_strong_background_drift_local,TypeA_plus,background_drift_local,s3_strong,1.1,1.0,0.8661454092774755,0.13385459072252448,0.8808078293193089,30.74157345534749,0.9841977950608427,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,background_drift_local severity s3_strong: clean GT winner is preferred; loser remains clear and local.,0.3740000000000001,0.17600000000000005,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.1191921706806911
protocol_v3_A_015_022_02202_collision_orbit_right_64_seed41202_background_drift_local,protocol_v4_TypeAplus_015_s4_strong_pass_background_drift_local,TypeA_plus,background_drift_local,s4_strong_pass,1.65,1.0,0.8267762576748005,0.17322374232519955,0.9065347648600016,29.848407298655026,0.9806232200727385,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,background_drift_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.561,0.264,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.09346523513999838
protocol_v3_A_016_023_02222_collision_orbit_right_64_seed41222_wrong_camera_motion_local,protocol_v4_TypeAplus_016_s1_weak_wrong_camera_motion_local,TypeA_plus,wrong_camera_motion_local,s1_weak,0.55,1.0,0.9148355818137307,0.0851644181862693,0.9068643434096153,30.907885229942124,0.9912643455352674,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,wrong_camera_motion_local severity s1_weak: rejected by TOO_SUBTLE.,0.08799999999999997,0.18700000000000006,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.0931356565903847
protocol_v3_A_016_023_02222_collision_orbit_right_64_seed41222_wrong_camera_motion_local,protocol_v4_TypeAplus_016_s2_medium_wrong_camera_motion_local,TypeA_plus,wrong_camera_motion_local,s2_medium,0.85,1.0,0.8911889825505576,0.10881101744944244,0.9088276808364313,30.518242000399546,0.9907001175504953,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,wrong_camera_motion_local severity s2_medium: rejected by TOO_SUBTLE.,0.136,0.28900000000000003,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.09117231916356872
protocol_v3_A_016_023_02222_collision_orbit_right_64_seed41222_wrong_camera_motion_local,protocol_v4_TypeAplus_016_s3_strong_wrong_camera_motion_local,TypeA_plus,wrong_camera_motion_local,s3_strong,1.1,1.0,0.8708856328099411,0.12911436719005887,0.9071424044996734,30.25506380310749,0.9903419000531486,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,wrong_camera_motion_local severity s3_strong: clean GT winner is preferred; loser remains clear and local.,0.17600000000000005,0.3740000000000001,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.09285759550032657
protocol_v3_A_016_023_02222_collision_orbit_right_64_seed41222_wrong_camera_motion_local,protocol_v4_TypeAplus_016_s4_strong_pass_wrong_camera_motion_local,TypeA_plus,wrong_camera_motion_local,s4_strong_pass,1.65,1.0,0.8262885629074445,0.17371143709255554,0.9038253494858021,29.56603046986507,0.9890526708458687,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,wrong_camera_motion_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.264,0.561,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.09617465051419793
protocol_v3_A_017_027_02222_collision_orbit_right_64_seed41222_partial_freeze,protocol_v4_TypeAplus_017_s1_weak_partial_freeze,TypeA_plus,partial_freeze,s1_weak,0.55,1.0,0.9350400100057967,0.06495998999420327,0.9666667222544261,55.61564190347659,0.9974899413701196,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,partial_freeze severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.08799999999999997,0.030000000000000027,0.050000000000000044,0.12100000000000001,0.03333327774557393
protocol_v3_A_017_027_02222_collision_orbit_right_64_seed41222_partial_freeze,protocol_v4_TypeAplus_017_s2_medium_partial_freeze,TypeA_plus,partial_freeze,s2_medium,0.85,1.0,0.9181100156557366,0.08188998434426342,0.9646111980874253,54.896423747953726,0.9968125670540269,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,partial_freeze severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.136,0.030000000000000027,0.050000000000000044,0.187,0.03538880191257465
protocol_v3_A_017_027_02222_collision_orbit_right_64_seed41222_partial_freeze,protocol_v4_TypeAplus_017_s3_strong_partial_freeze,TypeA_plus,partial_freeze,s3_strong,1.1,1.0,0.9042189428942502,0.0957810571057498,0.9641052383013893,54.41892685077847,0.9962601589825824,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,partial_freeze severity s3_strong: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.17600000000000005,0.030000000000000027,0.050000000000000044,0.24200000000000002,0.03589476169861072
protocol_v3_A_017_027_02222_collision_orbit_right_64_seed41222_partial_freeze,protocol_v4_TypeAplus_017_s4_strong_pass_partial_freeze,TypeA_plus,partial_freeze,s4_strong_pass,1.65,1.0,0.8739835150630598,0.12601648493694018,0.9647973059058882,53.42774023097502,0.9947995178781911,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,partial_freeze severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.264,0.030000000000000027,0.050000000000000044,0.363,0.03520269409411181
protocol_v3_A_018_028_02222_collision_orbit_right_64_seed41222_physical_event_local_failure,protocol_v4_TypeAplus_018_s1_weak_physical_event_local_failure,TypeA_plus,physical_event_local_failure,s1_weak,0.55,1.0,0.9250197309374565,0.07498026906254351,0.9808873940969802,67.23326075795839,0.9984530638656215,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,physical_event_local_failure severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.08799999999999997,0.18700000000000006,0.030000000000000027,0.050000000000000044,0.0,0.019112605903019775
protocol_v3_A_018_028_02222_collision_orbit_right_64_seed41222_physical_event_local_failure,protocol_v4_TypeAplus_018_s2_medium_physical_event_local_failure,TypeA_plus,physical_event_local_failure,s2_medium,0.85,1.0,0.8989920620812991,0.10100793791870089,0.9809559004516617,66.07768191685993,0.9973936669671185,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,physical_event_local_failure severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.136,0.28900000000000003,0.030000000000000027,0.050000000000000044,0.0,0.0190440995483383
protocol_v3_A_018_028_02222_collision_orbit_right_64_seed41222_physical_event_local_failure,protocol_v4_TypeAplus_018_s3_strong_physical_event_local_failure,TypeA_plus,physical_event_local_failure,s3_strong,1.1,1.0,0.8773729469405942,0.1226270530594058,0.9814052607810791,65.67756461572134,0.9968746996973346,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,physical_event_local_failure severity s3_strong: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.17600000000000005,0.3740000000000001,0.030000000000000027,0.050000000000000044,0.0,0.018594739218920853
protocol_v3_A_018_028_02222_collision_orbit_right_64_seed41222_physical_event_local_failure,protocol_v4_TypeAplus_018_s4_strong_pass_physical_event_local_failure,TypeA_plus,physical_event_local_failure,s4_strong_pass,1.65,1.0,0.829666194201841,0.17033380579815904,0.9815899677880052,64.8082005024014,0.9953580753500358,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,physical_event_local_failure severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.264,0.561,0.030000000000000027,0.050000000000000044,0.0,0.018410032211994776
protocol_v3_A_019_029_02222_collision_orbit_right_64_seed41222_background_drift_local,protocol_v4_TypeAplus_019_s1_weak_background_drift_local,TypeA_plus,background_drift_local,s1_weak,0.55,1.0,0.9060460697564122,0.09395393024358778,0.8580337208689568,32.54190370226149,0.9939688147204047,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,background_drift_local severity s1_weak: rejected by TOO_SUBTLE.,0.18700000000000006,0.08799999999999997,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.1419662791310432
protocol_v3_A_019_029_02222_collision_orbit_right_64_seed41222_background_drift_local,protocol_v4_TypeAplus_019_s2_medium_background_drift_local,TypeA_plus,background_drift_local,s2_medium,0.85,1.0,0.8839653336499612,0.11603466635003878,0.8686962980553401,31.790674199604403,0.9929725750097933,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,background_drift_local severity s2_medium: rejected by TOO_SUBTLE.,0.28900000000000003,0.136,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.1313037019446599
protocol_v3_A_019_029_02222_collision_orbit_right_64_seed41222_background_drift_local,protocol_v4_TypeAplus_019_s3_strong_background_drift_local,TypeA_plus,background_drift_local,s3_strong,1.1,1.0,0.8654699973517991,0.13453000264820092,0.8770555408433286,31.104692421242767,0.9919269463589436,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,background_drift_local severity s3_strong: clean GT winner is preferred; loser remains clear and local.,0.3740000000000001,0.17600000000000005,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.1229444591566714
protocol_v3_A_019_029_02222_collision_orbit_right_64_seed41222_background_drift_local,protocol_v4_TypeAplus_019_s4_strong_pass_background_drift_local,TypeA_plus,background_drift_local,s4_strong_pass,1.65,1.0,0.8266752409229081,0.17332475907709188,0.9059735606828222,30.060295764829455,0.9900065908455591,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,background_drift_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.561,0.264,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.0940264393171778
