step,pair_id,scope,objective,used_window_frames,timestep,actual_sigma,actual_sigma_bin,pair_weight,win_gap,lose_gap,g_w,g_l,g_l_clip,loser_dominance,health_flags,E_ref_winner_cached,E_ref_loser_cached,Delta_ref,E_policy_winner_pre,E_policy_loser_pre,Delta_policy_pre,E_policy_winner_post,E_policy_loser_post,Delta_policy_post,winner_improvement_pre,winner_improvement_post,loser_degradation_pre,loser_degradation_post,reference_relative_margin_pre,reference_relative_margin_post,winner_contribution_ratio_pre,winner_contribution_ratio_post,u_raw_pre,u_raw_post,u_clipped,lambda_loser,lambda_winner_anchor,lambda_pref,dpo_loss,objective_loss,grad_norm,update_norm,lora_param_norm,lr,allocated_gb,reserved_gb,max_allocated_gb,step_time,finite,status,error_reason
0,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00017887353897094727,0.0001055598258972168,-0.0002285537316018436,0.0001291862372662411,0.0001291862372662411,0.3611177070177418,WINNER_IMPROVES;LOSER_DEGRADES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.782645046710968,0.8171709775924683,0.034525930881500244,0.782542884349823,0.8171663284301758,0.03462344408035278,7.671117782592773e-05,0.00017887353897094727,0.00011020898818969727,0.0001055598258972168,0.000186920166015625,0.00028443336486816406,0.4103954081632653,0.6288767812238055,0.000186920166015625,0.00028443336486816406,0.00028443336486816406,0.0,1.0,0.005,0.6419036984443665,1.4245431423187256,79.84275366551311,0.0025592986541959715,14.611002595173899,1e-06,34.96787643432617,56.896484375,56.52164363861084,97.76585507392883,True,PASS,
1,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,0.00013214349746704102,-9.47713851928711e-05,0.0001795490820204548,-0.00012770709780272535,-0.00012770709780272535,0.0,WINNER_WORSE,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7359532117843628,0.7420380711555481,0.006084859371185303,0.7360402941703796,0.7420521974563599,0.006011903285980225,-4.506111145019531e-05,-0.00013214349746704102,-0.00010889768600463867,-9.47713851928711e-05,-0.00015395879745483398,-0.0002269148826599121,0.0,0.0,-0.00015395879745483398,-0.0002269148826599121,-0.0002269148826599121,0.0,1.0,0.005,0.7062223553657532,1.4421710968017578,100.75256229449907,0.0024070733785111955,14.61102703510566,1e-06,34.9679069519043,56.896484375,56.57050323486328,93.72207140922546,True,PASS,
2,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00023162364959716797,2.968311309814453e-05,-0.000319345515861953,4.061216670847837e-05,4.061216670847837e-05,0.11282483657098209,WINNER_IMPROVES;LOSER_DEGRADES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7253653407096863,0.7308977842330933,0.005532443523406982,0.7251915335655212,0.7309069633483887,0.005715429782867432,5.7816505432128906e-05,0.00023162364959716797,2.0503997802734375e-05,2.968311309814453e-05,7.832050323486328e-05,0.0002613067626953125,0.7382039573820396,0.886405109489051,7.832050323486328e-05,0.0002613067626953125,0.0002613067626953125,0.0,1.0,0.005,0.5645984411239624,1.289820671081543,87.82566565906743,0.0023837194446736042,14.611051810613146,1e-06,34.9679069519043,56.896484375,56.57050323486328,93.08184480667114,True,PASS,
3,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-8.976459503173828e-05,-5.334615707397461e-05,-0.00011401900668869291,-6.829663563445337e-05,-6.829663563445337e-05,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7872546911239624,0.7810008525848389,-0.006253838539123535,0.7872325778007507,0.7810682654380798,-0.0061643123626708984,6.765127182006836e-05,8.976459503173828e-05,-0.0001207590103149414,-5.334615707397461e-05,-5.310773849487305e-05,3.641843795776367e-05,1.0,1.0,-5.310773849487305e-05,3.641843795776367e-05,3.641843795776367e-05,0.0,1.0,0.005,0.6506686210632324,1.4379222393035889,76.41844918453057,0.00234595504136926,14.611076752081447,1e-06,34.96787643432617,56.916015625,56.57050323486328,92.72912859916687,True,PASS,
4,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00013244152069091797,7.808208465576172e-06,-0.000169220701869229,9.556414113734477e-06,9.556414113734477e-06,0.05345434767302742,WINNER_IMPROVES;LOSER_DEGRADES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7825466394424438,0.8170914053916931,0.03454476594924927,0.782589316368103,0.8170685768127441,0.03447926044464111,0.00017511844635009766,0.00013244152069091797,3.063678741455078e-05,7.808208465576172e-06,0.00020575523376464844,0.00014024972915649414,0.8511008111239861,0.944326391840204,0.00020575523376464844,0.00014024972915649414,0.00014024972915649414,0.0,1.0,0.005,0.626253604888916,1.4088635444641113,80.11770866930617,0.002354392731473302,14.611102201306046,1e-06,34.96787643432617,56.896484375,56.57050323486328,93.59304785728455,True,PASS,
5,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,8.934736251831055e-05,-0.0002123713493347168,0.00012140365313827569,-0.000286199024015911,-0.000286199024015911,0.0,WINNER_WORSE,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7359060645103455,0.7420444488525391,0.0061383843421936035,0.7359974980354309,0.741934597492218,0.005937099456787109,2.086162567138672e-06,-8.934736251831055e-05,-0.00010251998901367188,-0.0002123713493347168,-0.0001004338264465332,-0.00030171871185302734,1.0,0.0,-0.0001004338264465332,-0.00030171871185302734,-0.00030171871185302734,0.0,1.0,0.005,0.6607811450958252,1.3966364860534668,98.02731623580715,0.002372303255265603,14.611128228865793,1e-06,34.9679069519043,56.916015625,56.57050323486328,92.94784498214722,True,PASS,
6,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0002028346061706543,-0.0001087188720703125,-0.0002796477666871776,-0.00014876226195028016,-0.00014876226195028016,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7251988053321838,0.7308326959609985,0.005633890628814697,0.7252203226089478,0.7307685613632202,0.005548238754272461,0.0002243518829345703,0.0002028346061706543,-4.458427429199219e-05,-0.0001087188720703125,0.00017976760864257812,9.41157341003418e-05,1.0,1.0,0.00017976760864257812,9.41157341003418e-05,9.41157341003418e-05,0.0,1.0,0.005,0.5921295285224915,1.3173978328704834,92.72682973694201,0.0023789590609950314,14.611154677338574,1e-06,34.9679069519043,56.896484375,56.57050323486328,94.3265814781189,True,PASS,
7,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-9.000301361083984e-06,-0.0001526474952697754,-1.1431598223658203e-05,-0.0001954400035137279,-0.0001954400035137279,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7871754169464111,0.7809804081916809,-0.006195008754730225,0.7873133420944214,0.780968964099884,-0.0063443779945373535,0.0001469254493713379,9.000301361083984e-06,-0.0001412034034729004,-0.0001526474952697754,5.7220458984375e-06,-0.0001436471939086914,1.0,1.0,5.7220458984375e-06,-0.0001436471939086914,-0.0001436471939086914,0.0,1.0,0.005,0.636353611946106,1.4235835075378418,76.72568624376257,0.0023666447970706393,14.611181404048926,1e-06,34.96787643432617,56.916015625,56.57050323486328,94.82481551170349,True,PASS,
8,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00011217594146728516,-8.612871170043945e-05,-0.0001433254894619683,-0.00010541841416426824,-0.00010541841416426824,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7826704978942871,0.8170124292373657,0.03434193134307861,0.7826095819473267,0.8169746398925781,0.034365057945251465,5.125999450683594e-05,0.00011217594146728516,-4.83393669128418e-05,-8.612871170043945e-05,2.9206275939941406e-06,2.6047229766845703e-05,1.0,1.0,2.9206275939941406e-06,2.6047229766845703e-05,2.6047229766845703e-05,0.0,1.0,0.005,0.558203935623169,1.3406950235366821,75.12552994874993,0.0023658383139240286,14.611208554399015,1e-06,34.96787643432617,56.896484375,56.57050323486328,92.83036875724792,True,PASS,
9,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,8.088350296020508e-05,-0.00028437376022338867,0.00010990373889592128,-0.0003832505757172127,-0.0003832505757172127,0.0,WINNER_WORSE,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7359501719474792,0.7419652342796326,0.00601506233215332,0.7359890341758728,0.7418625950813293,0.005873560905456543,-4.202127456665039e-05,-8.088350296020508e-05,-0.00018173456192016602,-0.00028437376022338867,-0.0002237558364868164,-0.00036525726318359375,0.0,0.0,-0.0002237558364868164,-0.00036525726318359375,-0.00036525726318359375,0.0,1.0,0.005,0.6969897150993347,1.4328923225402832,103.93268026434471,0.002393508501488636,14.611236392475544,1e-06,34.9679069519043,56.916015625,56.57050323486328,93.48442578315735,True,PASS,
10,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00028127431869506836,3.5762786865234375e-05,-0.0003878134527778581,4.8930117834369955e-05,4.8930117834369955e-05,0.11203397399938736,WINNER_IMPROVES;LOSER_DEGRADES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7251465320587158,0.7308531403541565,0.005706608295440674,0.7251418828964233,0.7309130430221558,0.005771160125732422,0.0002766251564025879,0.00028127431869506836,-2.4139881134033203e-05,3.5762786865234375e-05,0.0002524852752685547,0.00031703710556030273,1.0,0.8871968415115623,0.0002524852752685547,0.00031703710556030273,0.00031703710556030273,0.0,1.0,0.005,0.5409441590309143,1.2661221027374268,88.56382375332592,0.002396753038317846,14.611264633772524,1e-06,34.9679069519043,56.896484375,56.57050323486328,92.86084294319153,True,PASS,
11,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00019466876983642578,-0.00020879507064819336,-0.00024728478690925045,-0.00026733734604008925,-0.00026733734604008925,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7871047258377075,0.7809646129608154,-0.00614011287689209,0.787127673625946,0.7809128165245056,-0.00621485710144043,0.00021761655807495117,0.00019466876983642578,-0.0001569986343383789,-0.00020879507064819336,6.0617923736572266e-05,-1.4126300811767578e-05,1.0,1.0,6.0617923736572266e-05,-1.4126300811767578e-05,-1.4126300811767578e-05,0.0,1.0,0.005,0.6041114926338196,1.3912811279296875,75.45394172279876,0.0023879049869406023,14.611293224115101,1e-06,34.96787643432617,56.916015625,56.57050323486328,94.60636448860168,True,PASS,
12,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00027573108673095703,-9.268522262573242e-05,-0.0003523342209787765,-0.00011344380055225202,-0.00011344380055225202,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7824849486351013,0.8170318007469177,0.034546852111816406,0.782446026802063,0.8169680833816528,0.034522056579589844,0.00023680925369262695,0.00027573108673095703,-2.8967857360839844e-05,-9.268522262573242e-05,0.0002078413963317871,0.0001830458641052246,1.0,1.0,0.0002078413963317871,0.0001830458641052246,0.0001830458641052246,0.0,1.0,0.005,0.5718282461166382,1.3543477058410645,78.09972461956664,0.002394478560225595,14.611322272402132,1e-06,34.96787643432617,56.896484375,56.57050323486328,92.54589104652405,True,PASS,
13,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-2.5331974029541016e-05,-3.731250762939453e-05,-3.442333077861674e-05,-5.027770333188605e-05,-5.027770333188605e-05,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7358831167221069,0.7420470714569092,0.006163954734802246,0.7358828186988831,0.7421096563339233,0.006226837635040283,2.5033950805664062e-05,2.5331974029541016e-05,-9.989738464355469e-05,-3.731250762939453e-05,-7.486343383789062e-05,-1.1980533599853516e-05,1.0,1.0,-7.486343383789062e-05,-1.1980533599853516e-05,-1.1980533599853516e-05,0.0,1.0,0.005,0.6905495524406433,1.4264445304870605,105.38467062118207,0.002427399055843632,14.61135214893379,1e-06,34.9679069519043,56.916015625,56.57050323486328,93.76581573486328,True,PASS,
14,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00033915042877197266,-0.00018393993377685547,-0.00046763013474603455,-0.00025170173735895494,-0.00025170173735895494,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7251670956611633,0.7307348847389221,0.005567789077758789,0.7250840067863464,0.7306933403015137,0.005609333515167236,0.0002560615539550781,0.00033915042877197266,-0.0001423954963684082,-0.00018393993377685547,0.00011366605758666992,0.0001552104949951172,1.0,1.0,0.00011366605758666992,0.0001552104949951172,0.0001552104949951172,0.0,1.0,0.005,0.5359714031219482,1.2611383199691772,89.6965973083628,0.0024326718907443905,14.611382531312316,1e-06,34.9679069519043,56.896484375,56.57050323486328,93.43120574951172,True,PASS,
15,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,normalized_clipped_loser,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0002123713493347168,-0.00024241209030151367,-0.0002697751387744995,-0.0003103866367048412,-0.0003103866367048412,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7871273756027222,0.7809491753578186,-0.0061782002449035645,0.7871099710464478,0.7808791995048523,-0.006230771541595459,0.00019496679306030273,0.0002123713493347168,-0.00017243623733520508,-0.00024241209030151367,2.2530555725097656e-05,-3.0040740966796875e-05,1.0,1.0,2.2530555725097656e-05,-3.0040740966796875e-05,-3.0040740966796875e-05,0.0,1.0,0.005,0.5758598446846008,1.36297607421875,74.38570414743275,0.002422446077312502,14.611413080675074,1e-06,34.96787643432617,56.916015625,56.57050323486328,93.35231256484985,True,PASS,
